Pos,ID,Name,BV,SV,Team,2_xMins,3_xMins,4_xMins,5_xMins,6_xMins,7_xMins,8_xMins,9_xMins,10_xMins,11_xMins,12_xMins,13_xMins,2_Pts,3_Pts,4_Pts,5_Pts,6_Pts,7_Pts,8_Pts,9_Pts,10_Pts,11_Pts,12_Pts,13_Pts
D,230,Fofana,4.5,4.5,Chelsea,16.50,16.50,16.50,16.50,16.50,16.50,16.50,16.50,16.50,16.50,16.50,16.50,0.68,0.73,0.66,0.63,0.67,0.60,0.64,0.76,0.61,0.73,0.74,0.62
D,231,M.Sarr,4.5,4.5,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,232,Tosin,4.5,4.5,Chelsea,10.35,10.35,49.95,49.95,49.95,49.95,49.95,49.95,49.95,49.95,49.95,49.95,0.50,0.54,2.27,2.03,2.30,1.95,2.14,2.80,2.01,2.52,2.64,2.02
D,233,Acheampong,4.0,4.0,Chelsea,45.45,45.45,45.45,45.45,45.45,45.45,45.45,45.45,45.45,45.45,45.45,45.45,2.01,2.14,1.88,1.72,1.95,1.57,1.85,2.45,1.69,2.20,2.26,1.65
D,234,Anselmino,4.0,4.0,Chelsea,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
M,235,Palmer,10.5,10.5,Chelsea,84.60,84.60,84.60,84.60,84.60,84.60,84.60,84.60,84.60,84.60,84.60,84.60,6.37,6.49,6.26,5.63,6.32,5.45,5.62,7.96,5.79,6.96,6.91,5.05
M,236,Neto,7.0,7.0,Chelsea,81.00,81.00,81.00,81.00,81.00,81.00,81.00,81.00,81.00,81.00,81.00,81.00,4.23,4.33,4.13,3.79,4.22,3.67,3.86,5.22,3.92,4.65,4.58,3.45
M,237,Enzo,6.5,6.5,Chelsea,82.50,82.50,82.50,82.50,82.50,82.50,82.50,82.50,82.50,82.50,82.50,82.50,4.11,4.14,3.99,3.77,4.09,3.70,3.67,4.89,4.00,4.39,4.36,3.41
M,238,Estêvão,6.5,6.5,Chelsea,53.70,31.05,31.05,31.05,31.05,31.05,31.05,31.05,31.05,31.05,31.05,31.05,2.83,1.69,1.62,1.52,1.68,1.48,1.52,2.02,1.53,1.80,1.78,1.39
M,239,Gittens,6.5,6.5,Chelsea,32.55,53.70,53.70,53.70,53.70,53.70,53.70,53.70,53.70,53.70,53.70,53.70,1.77,2.99,2.82,2.65,2.94,2.56,2.64,3.55,2.72,3.17,3.14,2.44
M,240,Nkunku,6.0,6.0,Chelsea,19.35,19.35,19.35,19.35,19.35,19.35,19.35,19.35,19.35,19.35,19.35,19.35,1.26,1.29,1.24,1.15,1.30,1.13,1.16,1.57,1.17,1.39,1.36,1.06
M,241,Caicedo,5.5,5.5,Chelsea,84.30,84.30,84.30,84.30,84.30,84.30,84.30,84.30,84.30,84.30,84.30,84.30,3.53,3.46,3.48,3.44,3.53,3.33,3.22,3.84,3.61,3.66,3.61,3.07
M,242,Dewsbury-Hall,5.0,5.0,Everton,78.15,78.15,78.15,78.15,78.15,78.15,78.15,78.15,78.15,78.15,78.15,78.15,3.65,3.56,3.68,3.10,4.00,3.86,2.92,3.91,3.97,3.73,3.47,3.62
M,243,George,5.0,5.0,Chelsea,5.10,5.10,5.10,5.10,5.10,5.10,5.10,5.10,5.10,5.10,5.10,5.10,0.27,0.28,0.27,0.24,0.27,0.24,0.25,0.33,0.25,0.29,0.29,0.22
M,244,Lavia,5.0,5.0,Chelsea,8.70,8.70,8.70,8.70,8.70,8.70,8.70,8.70,8.70,8.70,8.70,8.70,0.33,0.33,0.32,0.32,0.33,0.31,0.31,0.35,0.32,0.33,0.33,0.30
M,245,Mudryk,5.0,5.0,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,246,Andrey Santos,4.5,4.5,Chelsea,15.60,15.60,15.60,15.60,15.60,15.60,15.60,15.60,15.60,15.60,15.60,15.60,0.79,0.78,0.76,0.73,0.78,0.72,0.73,0.89,0.75,0.82,0.82,0.67
M,247,D.Essugo,4.5,4.5,Chelsea,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.06,0.06,0.06,0.05
M,248,Paez,4.5,4.5,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,249,João Pedro,7.5,7.5,Chelsea,72.75,72.75,72.75,72.75,72.75,72.75,72.75,72.75,72.75,72.75,72.75,72.75,4.37,4.39,4.25,3.99,4.42,3.97,3.95,5.42,4.03,4.74,4.71,3.59
F,250,Delap,6.5,6.5,Chelsea,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,1.90,1.87,1.84,1.70,1.91,1.69,1.69,2.29,1.75,2.03,2.04,1.55
F,251,N.Jackson,6.5,6.5,Chelsea,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,0.41,0.41,0.40,0.38,0.42,0.37,0.38,0.50,0.38,0.45,0.44,0.34
F,252,Marc Guiu,4.5,4.5,Sunderland,15.60,15.60,15.60,15.60,15.60,15.60,15.60,15.60,15.60,15.60,15.60,15.60,0.73,0.83,0.69,0.72,0.66,0.67,0.77,0.63,0.73,0.63,0.68,0.74
G,253,Henderson,5.0,5.0,Crystal Palace,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,3.38,2.66,3.78,3.11,2.46,3.10,3.43,2.22,3.58,3.21,3.32,3.11
G,254,Benitez,4.0,4.0,Crystal Palace,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03
G,255,Matthews,4.0,4.0,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,256,Muñoz,5.5,5.5,Crystal Palace,87.60,87.60,87.60,87.60,87.60,87.60,87.60,87.60,87.60,87.60,87.60,87.60,4.16,3.32,5.50,4.09,3.17,3.89,4.30,2.63,4.62,4.19,4.08,4.22
D,257,Lacroix,5.0,5.0,Crystal Palace,84.75,84.75,84.75,84.75,84.75,84.75,84.75,84.75,84.75,84.75,84.75,84.75,4.19,3.45,5.09,4.04,3.48,4.00,4.39,3.12,4.67,4.21,4.01,4.15
D,258,Mitchell,5.0,5.0,Crystal Palace,77.85,77.85,77.85,77.85,77.85,77.85,77.85,77.85,77.85,77.85,77.85,77.85,3.66,2.81,4.57,3.49,2.68,3.38,3.64,2.32,3.92,3.54,3.46,3.49
D,259,Sosa,5.0,5.0,Crystal Palace,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.55,0.87,0.74,1.03,0.84,0.72,0.81,0.87,0.65,0.94,0.85,0.85,0.86
D,260,Guéhi,4.5,4.5,Crystal Palace,85.35,85.35,85.35,85.35,85.35,85.35,85.35,85.35,85.35,85.35,85.35,85.35,3.66,2.91,4.52,3.47,2.86,3.41,3.76,2.55,3.98,3.59,3.48,3.54
D,261,Richards,4.5,4.5,Crystal Palace,83.70,83.70,83.70,83.70,83.70,83.70,83.70,83.70,83.70,83.70,83.70,83.70,4.02,3.24,4.70,3.79,3.32,3.78,4.12,3.02,4.33,3.97,3.72,3.90
D,262,Chadi Riad,4.0,4.0,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,263,Clyne,4.0,4.0,Crystal Palace,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,0.84,0.73,0.95,0.81,0.76,0.82,0.86,0.71,0.89,0.84,0.81,0.83
D,264,Holding,4.0,4.0,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,265,Kporha,4.0,4.0,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,266,Eze,7.5,7.5,Crystal Palace,8.10,8.10,65.10,65.10,65.10,65.10,65.10,65.10,65.10,65.10,65.10,65.10,0.49,0.40,4.82,3.85,3.45,3.57,4.10,2.92,4.31,3.93,3.82,4.04
M,267,Sarr,6.5,6.5,Crystal Palace,81.15,81.15,81.15,81.15,81.15,81.15,81.15,81.15,81.15,81.15,81.15,81.15,4.36,3.65,5.31,4.23,3.82,3.97,4.58,3.16,4.81,4.45,4.30,4.39
M,268,Doucouré,5.0,5.0,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,269,Esse,5.0,5.0,Crystal Palace,26.70,26.70,16.80,16.80,16.80,16.80,16.80,16.80,16.80,16.80,16.80,16.80,1.30,1.14,0.98,0.81,0.76,0.77,0.86,0.67,0.89,0.83,0.81,0.84
M,270,Hughes,5.0,5.0,Crystal Palace,65.40,57.45,57.45,57.45,57.45,57.45,57.45,57.45,57.45,57.45,57.45,57.45,2.35,1.94,2.37,2.14,2.00,2.04,2.18,1.79,2.23,2.10,2.08,2.17
M,271,Kamada,5.0,5.0,Crystal Palace,12.45,50.70,50.70,50.70,50.70,50.70,50.70,50.70,50.70,50.70,50.70,50.70,0.55,2.08,2.62,2.29,2.17,2.15,2.44,1.89,2.47,2.32,2.27,2.39
M,272,Lerma,5.0,5.0,Crystal Palace,25.50,25.50,25.50,25.50,25.50,25.50,25.50,25.50,25.50,25.50,25.50,25.50,0.99,0.94,1.09,1.02,0.97,0.97,1.05,0.89,1.04,1.01,1.01,1.04
M,273,Wharton,5.0,5.0,Crystal Palace,68.40,68.40,68.40,68.40,68.40,68.40,68.40,68.40,68.40,68.40,68.40,68.40,3.15,2.99,3.65,3.24,3.11,3.14,3.41,2.72,3.44,3.36,3.21,3.39
M,274,Agbinone,4.5,4.5,Crystal Palace,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03
M,275,Ahamada,4.5,4.5,Crystal Palace,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,0.06,0.06,0.07,0.06,0.06,0.06,0.07,0.05,0.07,0.06,0.06,0.06
M,276,Devenny,4.5,4.5,Crystal Palace,61.80,61.80,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,3.10,2.81,1.72,1.45,1.42,1.37,1.56,1.22,1.63,1.50,1.47,1.51
M,277,Ebiowei,4.5,4.5,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,278,J.Rak-Sakyi,4.5,4.5,Crystal Palace,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
M,279,M.França,4.5,4.5,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,280,Ozoh,4.5,4.5,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,281,Rodney,4.5,4.5,Crystal Palace,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
M,282,Umeh,4.5,4.5,Crystal Palace,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
F,283,Mateta,7.5,7.5,Crystal Palace,84.15,84.15,84.15,84.15,84.15,84.15,84.15,84.15,84.15,84.15,84.15,84.15,4.58,3.84,5.66,4.54,4.13,4.19,4.97,3.41,5.10,4.73,4.49,4.67
F,284,Nketiah,5.5,5.5,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,285,Édouard,5.0,5.0,Crystal Palace,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,0.14,0.12,0.17,0.14,0.13,0.13,0.15,0.11,0.15,0.14,0.14,0.14
F,286,Marsh,4.5,4.5,Crystal Palace,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02
G,287,Pickford,5.5,5.5,Everton,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,3.28,3.39,3.31,2.40,3.79,3.98,2.40,3.38,3.89,3.87,3.07,3.21
G,288,Travers,4.5,4.5,Everton,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.03,0.02,0.04,0.04,0.02,0.03,0.04,0.04,0.03,0.03
G,289,Tyrer,4.0,4.0,Everton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,290,Branthwaite,5.4,5.4,Everton,0.00,0.00,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,0.00,0.00,3.93,2.95,4.51,4.39,2.73,4.11,4.45,4.51,3.59,3.82
D,291,Tarkowski,5.5,5.5,Everton,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,4.16,4.00,4.17,3.10,4.75,4.63,2.89,4.30,4.68,4.69,3.70,4.11
D,292,Mykolenko,5.0,5.0,Everton,51.00,76.05,76.05,76.05,76.05,76.05,76.05,76.05,76.05,76.05,76.05,76.05,2.05,3.02,3.09,2.10,3.59,3.38,2.02,3.21,3.57,3.40,2.70,2.99
D,293,O'Brien,5.0,5.0,Everton,84.45,84.45,84.45,84.45,84.45,84.45,84.45,84.45,84.45,84.45,84.45,84.45,3.20,3.18,3.27,2.17,3.83,3.57,2.07,3.42,3.88,3.69,2.84,3.20
D,294,Coleman,4.5,4.5,Everton,18.90,18.90,10.95,10.95,10.95,10.95,10.95,10.95,10.95,10.95,10.95,10.95,0.78,0.76,0.43,0.36,0.47,0.45,0.36,0.44,0.46,0.45,0.40,0.42
D,295,Keane,4.5,4.5,Everton,79.95,79.95,12.75,12.75,12.75,12.75,12.75,12.75,12.75,12.75,12.75,12.75,3.50,3.28,0.55,0.48,0.60,0.59,0.45,0.57,0.59,0.60,0.52,0.54
D,296,Patterson,4.5,4.5,Everton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,297,Dixon,4.0,4.0,Everton,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,0.08,0.08,0.08,0.07,0.09,0.09,0.07,0.08,0.09,0.09,0.08,0.08
D,298,Welch,4.0,4.0,Everton,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,0.09,0.09,0.09,0.08,0.10,0.09,0.08,0.09,0.10,0.10,0.09,0.09
M,299,Ndiaye,6.5,6.5,Everton,76.65,76.65,76.65,76.65,76.65,76.65,76.65,76.65,76.65,76.65,76.65,76.65,4.29,4.25,4.37,3.44,4.85,4.49,3.48,4.62,4.84,4.55,3.94,4.23
M,300,McNeil,5.9,5.9,Everton,43.20,43.20,43.20,43.20,43.20,43.20,43.20,43.20,43.20,43.20,43.20,43.20,2.03,2.05,2.07,1.73,2.25,2.10,1.75,2.11,2.21,2.11,1.92,2.01
M,301,Alcaraz,5.5,5.5,Everton,53.10,53.10,53.10,53.10,53.10,53.10,53.10,53.10,53.10,53.10,53.10,53.10,2.32,2.25,2.31,1.93,2.52,2.39,1.92,2.41,2.53,2.40,2.17,2.28
M,302,Gana,5.5,5.5,Everton,78.75,78.75,78.75,78.75,78.75,78.75,78.75,78.75,78.75,78.75,78.75,78.75,2.99,2.98,2.96,2.82,3.18,3.12,2.59,3.27,3.18,3.02,3.00,3.06
M,303,Garner,5.0,5.0,Everton,76.80,73.80,73.80,73.80,73.80,73.80,73.80,73.80,73.80,73.80,73.80,73.80,2.86,2.72,2.73,2.49,2.92,2.84,2.34,3.00,2.93,2.80,2.66,2.76
M,304,Iroegbunam,5.0,5.0,Everton,52.20,26.40,26.40,26.40,26.40,26.40,26.40,26.40,26.40,26.40,26.40,26.40,1.88,0.92,0.93,0.89,0.97,0.95,0.86,0.98,0.98,0.94,0.92,0.94
M,305,Armstrong,4.5,4.5,Everton,11.10,11.10,11.10,11.10,11.10,11.10,11.10,11.10,11.10,11.10,11.10,11.10,0.44,0.43,0.44,0.40,0.46,0.45,0.38,0.47,0.46,0.44,0.42,0.43
M,306,Bates,4.5,4.5,Everton,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
M,307,Ebere,4.5,4.5,Everton,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
M,308,Heath,4.5,4.5,Everton,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
M,309,Metcalfe,4.5,4.5,Everton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,310,Barry,6.0,6.0,Everton,36.00,36.00,36.00,36.00,36.00,36.00,36.00,36.00,36.00,36.00,36.00,36.00,1.84,1.83,1.85,1.52,2.01,1.90,1.54,1.94,1.99,1.89,1.73,1.78
F,311,Beto,5.5,5.5,Everton,62.55,62.55,62.55,62.55,62.55,62.55,62.55,62.55,62.55,62.55,62.55,62.55,3.16,3.06,3.28,2.64,3.49,3.34,2.68,3.38,3.47,3.28,2.94,3.11
F,312,Y.Chermiti,5.0,5.0,Everton,7.95,7.95,7.95,7.95,7.95,7.95,7.95,7.95,7.95,7.95,7.95,7.95,0.42,0.42,0.42,0.36,0.46,0.43,0.36,0.45,0.46,0.44,0.39,0.42
F,313,Sherif,4.5,4.5,Everton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,314,Leno,5.0,5.0,Fulham,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,2.80,2.73,3.87,3.74,2.82,3.21,2.66,2.65,3.78,3.25,3.96,2.80
G,315,Benda,4.0,4.0,Fulham,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,316,Robinson,5.0,5.0,Fulham,14.10,43.20,85.65,85.65,85.65,85.65,85.65,85.65,85.65,85.65,85.65,85.65,0.55,1.31,4.23,4.07,2.95,3.17,2.89,2.87,4.18,3.49,4.79,3.07
D,317,Andersen,4.5,4.5,Fulham,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,3.42,2.82,4.46,4.42,3.28,3.64,3.45,3.10,4.23,3.81,4.74,3.40
D,318,Bassey,4.5,4.5,Fulham,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,2.99,2.41,4.02,3.93,2.77,3.12,2.97,2.69,3.86,3.38,4.36,2.91
D,319,Castagne,4.5,4.5,Fulham,23.55,23.55,23.55,23.55,23.55,23.55,23.55,23.55,23.55,23.55,23.55,23.55,0.86,0.76,1.03,1.01,0.83,0.88,0.83,0.81,1.02,0.90,1.11,0.86
D,320,Diop,4.5,4.5,Fulham,20.85,20.85,20.85,20.85,20.85,20.85,20.85,20.85,20.85,20.85,20.85,20.85,0.77,0.69,0.87,0.86,0.74,0.78,0.74,0.72,0.86,0.77,0.90,0.76
D,321,J.Cuenca,4.5,4.5,Fulham,42.45,22.80,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,1.71,0.80,0.48,0.47,0.40,0.42,0.41,0.40,0.46,0.42,0.49,0.41
D,322,Tete,4.5,4.5,Fulham,73.95,73.95,73.95,73.95,73.95,73.95,73.95,73.95,73.95,73.95,73.95,73.95,2.70,2.11,3.62,3.41,2.55,2.73,2.54,2.46,3.51,2.97,3.93,2.65
D,323,Amissah,4.0,4.0,Fulham,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,0.14,0.13,0.16,0.16,0.14,0.15,0.14,0.14,0.16,0.15,0.17,0.14
M,324,Iwobi,6.5,6.5,Fulham,75.30,75.30,75.30,75.30,75.30,75.30,75.30,75.30,75.30,75.30,75.30,75.30,3.75,3.15,4.21,4.14,3.43,3.64,3.22,3.32,4.12,3.51,4.57,3.54
M,325,Smith Rowe,5.9,5.9,Fulham,31.35,31.35,31.35,31.35,31.35,31.35,31.35,31.35,31.35,31.35,31.35,31.35,1.63,1.39,1.80,1.79,1.53,1.58,1.43,1.50,1.77,1.54,1.99,1.56
M,326,Adama,5.5,5.5,Fulham,34.65,34.65,34.65,34.65,34.65,34.65,34.65,34.65,34.65,34.65,34.65,34.65,1.78,1.53,2.00,1.96,1.64,1.71,1.56,1.59,1.93,1.65,2.17,1.69
M,327,Andreas,5.4,5.4,Fulham,33.45,33.45,33.45,33.45,33.45,33.45,33.45,33.45,33.45,33.45,33.45,33.45,1.65,1.42,1.84,1.82,1.55,1.59,1.46,1.51,1.81,1.56,2.02,1.60
M,328,Sessegnon,5.5,5.5,Fulham,42.90,39.30,26.25,26.25,26.25,26.25,26.25,26.25,26.25,26.25,26.25,26.25,1.76,1.43,1.17,1.15,1.02,1.06,0.99,1.02,1.14,1.04,1.23,1.06
M,329,Wilson,5.5,5.5,Fulham,63.00,63.00,63.00,63.00,63.00,63.00,63.00,63.00,63.00,63.00,63.00,63.00,3.16,2.66,3.66,3.59,2.94,3.09,2.74,2.88,3.55,2.99,4.00,3.02
M,330,Berge,5.0,5.0,Fulham,77.70,77.70,77.70,77.70,77.70,77.70,77.70,77.70,77.70,77.70,77.70,77.70,3.04,2.59,3.22,3.28,2.82,3.01,2.70,2.91,3.22,2.90,3.47,3.10
M,331,Cairney,5.0,5.0,Fulham,16.50,16.50,16.50,16.50,16.50,16.50,16.50,16.50,16.50,16.50,16.50,16.50,0.70,0.62,0.75,0.75,0.67,0.69,0.63,0.65,0.74,0.66,0.80,0.68
M,332,Lukić,5.0,5.0,Fulham,74.40,74.40,74.40,74.40,74.40,74.40,74.40,74.40,74.40,74.40,74.40,74.40,2.74,2.41,2.91,2.92,2.60,2.71,2.44,2.55,2.90,2.68,3.13,2.76
M,333,Godo,4.5,4.5,Fulham,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,0.13,0.12,0.14,0.14,0.13,0.13,0.12,0.12,0.14,0.13,0.15,0.13
M,334,Harris,4.5,4.5,Fulham,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,335,King,4.5,4.5,Fulham,54.00,54.00,54.00,54.00,54.00,54.00,54.00,54.00,54.00,54.00,54.00,54.00,2.67,2.28,2.91,2.91,2.47,2.63,2.31,2.50,2.89,2.54,3.19,2.65
M,336,Reed,4.5,4.5,Fulham,11.55,11.55,11.55,11.55,11.55,11.55,11.55,11.55,11.55,11.55,11.55,11.55,0.45,0.41,0.47,0.47,0.43,0.44,0.42,0.43,0.47,0.43,0.49,0.44
F,337,Raúl,6.5,6.5,Fulham,69.30,69.30,69.30,69.30,69.30,69.30,69.30,69.30,69.30,69.30,69.30,69.30,3.81,3.19,4.29,4.23,3.48,3.65,3.18,3.37,4.18,3.42,4.82,3.60
F,338,Muniz,5.5,5.5,Fulham,31.50,31.50,31.50,31.50,31.50,31.50,31.50,31.50,31.50,31.50,31.50,31.50,1.84,1.54,2.03,2.00,1.68,1.77,1.58,1.64,2.00,1.69,2.16,1.72
G,339,Meslier,4.5,4.5,Leeds United,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02
G,340,Cairns,4.0,4.0,Leeds United,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,341,Darlow,4.0,4.0,Leeds United,3.60,3.60,3.60,3.60,3.60,3.60,3.60,3.60,3.60,3.60,3.60,3.60,0.08,0.11,0.11,0.11,0.11,0.11,0.13,0.13,0.10,0.11,0.11,0.08
D,342,Bogle,4.5,4.5,Leeds United,82.80,82.80,82.80,82.80,82.80,82.80,82.80,82.80,82.80,82.80,82.80,82.80,1.88,3.11,2.91,3.20,3.38,3.24,3.97,3.72,2.63,2.86,3.12,1.79
D,343,Struijk,4.5,4.5,Leeds United,33.75,33.75,33.75,33.75,33.75,33.75,33.75,33.75,33.75,33.75,33.75,33.75,0.94,1.23,1.20,1.21,1.31,1.24,1.43,1.37,1.12,1.17,1.22,0.88
D,344,Bijol,4.0,4.0,Leeds United,76.50,76.50,76.50,76.50,76.50,76.50,76.50,76.50,76.50,76.50,76.50,76.50,2.28,3.17,3.10,3.10,3.51,3.22,3.87,3.64,2.85,2.97,3.10,2.07
D,345,Bornauw,4.0,4.0,Leeds United,11.40,11.40,11.40,11.40,11.40,11.40,11.40,11.40,11.40,11.40,11.40,11.40,0.35,0.41,0.41,0.40,0.43,0.42,0.45,0.43,0.39,0.39,0.41,0.33
