Pos,Name,BV,SV,Team,33_xMins,33_Pts,34_xMins,34_Pts,35_xMins,35_Pts,36_xMins,36_Pts,37_xMins,37_Pts
G,Langley,3.9,3.9,Newcastle,0,,0,,0,,0,,0,
M,Cain,4.5,4.5,Liverpool,0,0,0,0,0,0,0,0,0,0
G,Carson,3.9,3.9,Man City,0,0,0,0,0,0,0,0,1,0.046
M,Nmecha,4.5,4.5,Man City,0,0,0,0,0,0,0,0,0,0
M,Corbeanu,4.5,4.5,Wolves,2,0.088,2,0.083,2,0.08,1,0.038,1,0.039
M,Perry,4.4,4.4,Wolves,2,0.077,2,0.074,2,0.072,1,0.034,2,0.07
M,Mancini,4.4,4.4,Burnley,1,0.036,1,0.037,1,0.037,1,0.039,2,0.069
F,Mumbongo,4.5,4.5,Burnley,4,0.18,5,0.235,5,0.225,6,0.3,7,0.296
M,Cundle,4.5,4.5,Wolves,3,0.125,2,0.079,3,0.115,1,0.036,1,0.037
D,Richards,4.0,4.0,Wolves,0,0,0,0,0,0,0,0,0,0
D,Marques,3.9,3.9,Wolves,0,0,0,0,0,0,0,0,0,0
G,Söndergaard,4.0,4.0,Wolves,0,0,0,0,0,0,0,0,0,0
F,Hackford,4.4,4.4,Sheffield Utd,0,,0,,0,,0,,0,
F,Huggins,4.5,4.5,Leeds,0,,0,,0,,0,,0,
D,Cresswell,4.0,4.0,Leeds,1,0.026,2,0.059,1,0.029,1,0.038,1,0.033
F,Diaby,4.5,4.5,West Brom,0,,0,,0,,0,,0,
D,Mbete,4.0,4.0,Man City,0,0,0,0,0,0,0,0,0,0
D,Harwood-Bellis,4.0,4.0,Man City,0,0,0,,0,,0,,0,
M,Chauke,4.4,4.4,Southampton,0,0,0,0,0,0,0,0,0,0
G,Lewis,4.0,4.0,Southampton,0,0,0,,0,,0,,0,
F,Cutrone,5.9,5.9,Wolves,0,,0,,0,,0,,0,
M,Tau,4.9,4.9,Brighton,0,0,0,0,0,0,0,0,0,0
M,Moder,5.0,5.0,Brighton,24,1.018,24,0.988,23,0.876,27,1.065,25,0.851
D,Lonwijk,4.0,4.0,Wolves,0,0,0,0,0,0,0,0,0,0
M,Khadra,4.5,4.5,Brighton,0,0,0,0,0,0,0,0,0,0
M,Jenks,4.5,4.5,Brighton,0,0,0,0,0,0,0,0,0,0
M,Sanders,4.5,4.5,Brighton,0,,0,,0,,0,,0,
M,Weir,4.5,4.5,Brighton,0,0,0,0,0,0,0,0,0,0
M,Ferry,4.5,4.5,Southampton,0,0,0,0,0,0,0,0,0,0
D,Tchaptchet,4.0,4.0,Southampton,0,0,0,0,0,0,0,0,1,0.031
M,Watts,4.5,4.5,Southampton,0,0,2,0.073,2,0.149,3,0.118,4,0.16
D,Alves,4.0,4.0,West Ham,0,0,0,0,0,0,0,0,1,0.04
F,Odubeko,4.5,4.5,West Ham,0,0,0,0,0,0,0,0,0,0
G,Lonergan,4.0,4.0,West Brom,0,0,0,0,1,0.035,0,0,0,0
M,Diallo,5.4,5.4,Man Utd,2,0.104,3,0.137,4,0.401,4,0,5,0.268
F,Mateta,5.4,5.4,Crystal Palace,4,0.173,4,0.175,5,0.526,5,0.261,5,0.236
F,Willian José,6.8,6.8,Wolves,56,3.002,44,2.269,35,1.725,27,1.241,28,1.323
M,Jankewitz,4.5,4.5,Southampton,0,0,1,0.036,1,0.074,2,0.078,3,0.119
M,Onyango,4.5,4.5,Everton,0,0,0,0,0,0,0,0,0,0
M,Ødegaard,5.9,5.9,Arsenal,36,1.762,57,2.78,61,5.498,57,0,58,2.74
D,Gordon,4.0,4.0,Sheffield Utd,0,0,0,0,0,0,0,0,1,0.031
M,Sanson,5.5,5.5,Aston Villa,17,0.813,27,1.064,26,2.092,27,1.139,27,1.037
F,Diagne,6.0,6.0,West Brom,68,2.984,67,3.162,65,2.658,65,2.654,66,3.117
D,Bueno,4.0,4.0,Wolves,0,0,0,0,0,0,0,0,0,0
M,Devine,4.4,4.4,Spurs,0,0,0,0,0,0,0,0,0,0
F,King,5.1,5.1,Everton,24,0.999,16,0.804,6,0.573,11,0.601,12,0.582
D,Kabak,5.0,5.0,Liverpool,83,4.224,80,2.446,77,3.569,78,3.701,77,3.618
D,Davies,4.8,4.8,Liverpool,0,0,0,0,0,0,0,0,1,0.046
M,Yokuslu,4.5,4.5,West Brom,80,2.213,77,2.291,74,1.973,74,1.946,75,2.179
M,Finnigan,4.5,4.5,Southampton,0,0,0,0,0,0,1,0.04,0,0
M,Ndiaye,4.5,4.5,Sheffield Utd,1,0.036,1,0.034,1,0.037,0,0,1,0.037
M,Brunt,4.5,4.5,Sheffield Utd,0,0,0,0,0,0,0,0,0,0
D,Nartey,4.0,4.0,Burnley,0,0,2,0.061,4,0.129,4,0.118,5,0.106
M,Gomes,4.5,4.5,Man City,0,0,0,0,0,0,0,0,0,0
D,Daley-Campbell,4.0,4.0,Leicester,0,0,0,0,0,0,0,0,0,0
M,Leshabela,4.4,4.4,Leicester,1,0.041,1,0.038,1,0.076,0,0,0,0
G,McGill,3.9,3.9,Brighton,0,0,0,0,0,0,1,0.041,1,0.036
D,Karbownik,4.5,4.5,Brighton,1,0.045,2,0.072,4,0.151,5,0.184,5,0.122
M,Caicedo,5.0,5.0,Brighton,0,0,0,0,0,0,0,0,0,0
F,Maja,5.3,5.3,Fulham,0,0,51,1.966,43,2.384,47,2.362,44,1.854
F,Scarlett,4.5,4.5,Spurs,0,0,0,0,0,0,0,0,0,0
F,Gelhardt,4.5,4.5,Leeds,0,0,0,0,0,0,0,0,0,0
