Pos,ID,Name,BV,SV,Team,3_xMins,4_xMins,5_xMins,6_xMins,7_xMins,8_xMins,9_xMins,10_xMins,11_xMins,12_xMins,13_xMins,14_xMins,3_Pts,4_Pts,5_Pts,6_Pts,7_Pts,8_Pts,9_Pts,10_Pts,11_Pts,12_Pts,13_Pts,14_Pts
D,230,Fofana,4.5,4.5,Chelsea,16.50,16.50,16.50,16.50,16.50,16.50,16.50,16.50,16.50,16.50,16.50,16.50,0.71,0.68,0.62,0.68,0.61,0.65,0.76,0.61,0.73,0.74,0.61,0.67
D,231,M.Sarr,4.5,4.5,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,232,Tosin,4.5,4.5,Chelsea,68.55,68.55,68.55,68.55,68.55,68.55,68.55,68.55,68.55,68.55,68.55,68.55,3.47,3.26,2.70,3.16,2.61,2.89,3.87,2.69,3.53,3.61,2.71,3.17
D,233,Acheampong,4.0,4.0,Chelsea,21.30,21.30,21.30,21.30,21.30,21.30,21.30,21.30,21.30,21.30,21.30,21.30,0.98,0.93,0.82,0.92,0.76,0.86,1.11,0.82,1.02,1.04,0.79,0.92
D,234,Anselmino,4.0,4.0,Chelsea,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
M,235,Palmer,10.4,10.4,Chelsea,0.00,50.70,84.60,84.60,84.60,84.60,84.60,84.60,84.60,84.60,84.60,84.60,0.00,3.62,5.53,6.29,5.40,5.55,7.87,5.73,6.86,6.64,4.89,6.15
M,236,Neto,7.0,7.0,Chelsea,81.00,81.00,81.00,81.00,81.00,81.00,81.00,81.00,81.00,81.00,81.00,81.00,4.52,4.18,3.80,4.35,3.74,3.86,5.32,3.87,4.72,4.54,3.51,4.22
M,237,Enzo,6.5,6.5,Chelsea,82.95,82.95,82.95,82.95,82.95,82.95,82.95,82.95,82.95,82.95,82.95,82.95,4.25,4.05,3.75,4.13,3.76,3.69,4.80,3.99,4.35,4.27,3.42,3.97
M,238,Estêvão,6.5,6.5,Chelsea,65.25,58.65,40.80,40.80,40.80,40.80,40.80,40.80,40.80,40.80,40.80,40.80,3.55,3.05,1.94,2.15,1.93,1.95,2.59,1.98,2.37,2.28,1.79,2.12
M,239,Gittens,6.4,6.4,Chelsea,59.10,44.10,53.70,53.70,53.70,53.70,53.70,53.70,53.70,53.70,53.70,53.70,3.32,2.32,2.60,2.90,2.57,2.69,3.53,2.69,3.15,3.12,2.43,2.84
M,240,Nkunku,5.9,5.9,Chelsea,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,0.16,0.14,0.14,0.15,0.13,0.13,0.18,0.14,0.16,0.16,0.12,0.15
M,241,Caicedo,5.5,5.5,Chelsea,84.90,84.90,84.90,84.90,84.90,84.90,84.90,84.90,84.90,84.90,84.90,84.90,3.53,3.51,3.40,3.47,3.32,3.18,3.79,3.57,3.66,3.54,3.05,3.39
M,242,Dewsbury-Hall,5.0,5.0,Everton,78.15,78.15,78.15,78.15,78.15,78.15,78.15,78.15,78.15,78.15,78.15,78.15,3.63,3.46,3.05,3.98,3.78,2.86,3.88,3.90,3.75,3.36,3.51,3.56
M,243,George,4.9,4.9,Chelsea,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,0.13,0.12,0.11,0.12,0.11,0.11,0.14,0.11,0.13,0.13,0.11,0.12
M,244,Lavia,4.9,4.9,Chelsea,8.70,8.70,8.70,8.70,8.70,8.70,8.70,8.70,8.70,8.70,8.70,8.70,0.33,0.33,0.32,0.33,0.31,0.31,0.35,0.32,0.33,0.33,0.30,0.32
M,245,Mudryk,5.0,5.0,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,246,Andrey Santos,4.5,4.5,Chelsea,16.95,16.95,16.95,16.95,16.95,16.95,16.95,16.95,16.95,16.95,16.95,16.95,0.86,0.82,0.78,0.85,0.78,0.79,0.96,0.81,0.88,0.86,0.73,0.84
M,247,D.Essugo,4.5,4.5,Chelsea,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.06,0.06,0.06,0.05,0.06
M,248,Paez,4.5,4.5,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,249,João Pedro,7.6,7.6,Chelsea,77.85,75.60,72.75,72.75,72.75,72.75,72.75,72.75,72.75,72.75,72.75,72.75,5.11,4.51,3.90,4.40,3.94,3.97,5.42,4.00,4.72,4.57,3.58,4.27
F,250,Delap,6.4,6.4,Chelsea,64.20,51.75,32.70,32.70,32.70,32.70,32.70,32.70,32.70,32.70,32.70,32.70,4.06,2.96,1.81,2.04,1.83,1.84,2.45,1.85,2.17,2.14,1.66,1.99
F,251,N.Jackson,6.5,6.5,Chelsea,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,0.43,0.39,0.37,0.41,0.37,0.38,0.49,0.39,0.44,0.43,0.34,0.40
F,252,Marc Guiu,4.5,4.5,Sunderland,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,0.63,0.55,0.57,0.52,0.52,0.61,0.51,0.58,0.51,0.54,0.61,0.50
G,253,Henderson,5.0,5.0,Crystal Palace,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,2.78,3.96,3.29,2.82,3.13,3.32,2.20,3.52,3.17,3.29,3.49,3.62
G,254,Benitez,4.0,4.0,Crystal Palace,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.04,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.04
G,255,Matthews,4.0,4.0,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,256,Muñoz,5.5,5.5,Crystal Palace,87.60,87.60,87.60,87.60,87.60,87.60,87.60,87.60,87.60,87.60,87.60,87.60,3.31,5.31,4.26,3.14,3.88,4.33,2.66,4.72,4.12,4.17,4.04,4.84
D,257,Lacroix,5.0,5.0,Crystal Palace,84.75,84.75,84.75,84.75,84.75,84.75,84.75,84.75,84.75,84.75,84.75,84.75,3.47,4.94,4.19,3.49,4.06,4.43,3.16,4.65,4.23,4.07,4.02,4.83
D,258,Mitchell,5.0,5.0,Crystal Palace,77.85,77.85,77.85,77.85,77.85,77.85,77.85,77.85,77.85,77.85,77.85,77.85,2.86,4.54,3.69,2.66,3.39,3.66,2.37,3.92,3.56,3.53,3.46,4.11
D,259,Sosa,5.0,5.0,Crystal Palace,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.55,0.73,1.00,0.86,0.70,0.80,0.87,0.65,0.91,0.84,0.84,0.84,0.92
D,260,Guéhi,4.5,4.5,Crystal Palace,85.35,85.35,85.35,85.35,85.35,85.35,85.35,85.35,85.35,85.35,85.35,85.35,2.94,4.41,3.61,2.91,3.47,3.75,2.54,4.09,3.63,3.52,3.47,4.21
D,261,Richards,4.5,4.5,Crystal Palace,83.70,83.70,83.70,83.70,83.70,83.70,83.70,83.70,83.70,83.70,83.70,83.70,3.24,4.66,3.97,3.32,3.84,4.14,3.05,4.39,3.99,3.82,3.79,4.49
D,262,Chadi Riad,4.0,4.0,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,263,Clyne,4.0,4.0,Crystal Palace,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,0.73,0.93,0.83,0.76,0.82,0.87,0.71,0.89,0.84,0.82,0.82,0.90
D,264,Holding,4.0,4.0,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,265,Kporha,4.0,4.0,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,266,Eze,7.5,7.5,Arsenal,44.55,49.95,55.65,58.20,58.20,58.20,58.20,58.20,58.20,58.20,58.20,58.20,2.23,3.14,2.93,3.03,3.96,3.29,3.62,3.75,3.80,3.61,2.99,3.83
M,267,Sarr,6.5,6.5,Crystal Palace,81.15,81.15,81.15,81.15,81.15,81.15,81.15,81.15,81.15,81.15,81.15,81.15,3.76,5.22,4.32,3.80,3.96,4.57,3.18,4.77,4.36,4.16,4.37,4.61
M,268,Doucouré,5.0,5.0,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,269,Esse,4.9,4.9,Crystal Palace,20.10,13.50,13.50,13.50,13.50,13.50,13.50,13.50,13.50,13.50,13.50,13.50,0.89,0.76,0.66,0.62,0.62,0.70,0.54,0.71,0.67,0.66,0.67,0.69
M,270,Hughes,5.0,5.0,Crystal Palace,57.45,57.45,57.45,57.45,57.45,57.45,57.45,57.45,57.45,57.45,57.45,57.45,1.95,2.29,2.10,2.00,2.02,2.18,1.79,2.18,2.11,2.08,2.12,2.17
M,271,Kamada,5.0,5.0,Crystal Palace,64.65,50.70,50.70,50.70,50.70,50.70,50.70,50.70,50.70,50.70,50.70,50.70,2.70,2.53,2.33,2.17,2.19,2.42,1.91,2.46,2.34,2.29,2.32,2.36
M,272,Lerma,5.0,5.0,Crystal Palace,25.50,25.50,25.50,25.50,25.50,25.50,25.50,25.50,25.50,25.50,25.50,25.50,0.95,1.08,1.02,0.98,0.97,1.03,0.89,1.05,1.01,0.99,1.03,1.02
M,273,Wharton,5.0,5.0,Crystal Palace,68.40,68.40,68.40,68.40,68.40,68.40,68.40,68.40,68.40,68.40,68.40,68.40,3.01,3.56,3.31,3.10,3.17,3.40,2.72,3.39,3.27,3.26,3.29,3.35
M,274,Agbinone,4.5,4.5,Crystal Palace,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03
M,275,Ahamada,4.5,4.5,Crystal Palace,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,0.06,0.07,0.06,0.06,0.06,0.07,0.05,0.07,0.06,0.06,0.06,0.06
M,276,Devenny,4.5,4.5,Crystal Palace,53.25,27.15,27.15,27.15,27.15,27.15,27.15,27.15,27.15,27.15,27.15,27.15,2.49,1.54,1.37,1.27,1.27,1.42,1.11,1.44,1.36,1.34,1.37,1.42
M,277,Ebiowei,4.5,4.5,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,278,J.Rak-Sakyi,4.5,4.5,Crystal Palace,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
M,279,M.França,4.5,4.5,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,280,Ozoh,4.5,4.5,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,281,Rodney,4.5,4.5,Crystal Palace,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
M,282,Umeh,4.5,4.5,Crystal Palace,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
F,283,Mateta,7.5,7.5,Crystal Palace,84.15,84.15,84.15,84.15,84.15,84.15,84.15,84.15,84.15,84.15,84.15,84.15,4.05,5.46,4.68,4.12,4.25,4.98,3.46,5.23,4.73,4.49,4.71,4.95
F,284,Nketiah,5.4,5.4,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,285,Édouard,5.0,5.0,Crystal Palace,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,0.13,0.16,0.14,0.13,0.13,0.15,0.11,0.15,0.14,0.14,0.14,0.15
F,286,Marsh,4.5,4.5,Crystal Palace,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02
G,287,Pickford,5.5,5.5,Everton,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,3.40,3.54,2.41,3.97,3.85,2.22,3.46,3.75,3.73,3.11,3.43,2.98
G,288,Travers,4.5,4.5,Everton,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.02,0.04,0.04,0.02,0.03,0.04,0.04,0.03,0.03,0.03
G,289,Tyrer,4.0,4.0,Everton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,290,Branthwaite,5.4,5.4,Everton,0.00,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,0.00,3.87,2.89,4.63,4.48,2.68,4.01,4.45,4.51,3.42,3.82,3.77
D,291,Tarkowski,5.5,5.5,Everton,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,4.16,4.10,3.08,4.83,4.64,2.87,4.22,4.70,4.65,3.61,4.04,3.98
D,292,Mykolenko,4.9,4.9,Everton,79.80,79.80,79.80,79.80,79.80,79.80,79.80,79.80,79.80,79.80,79.80,79.80,3.34,3.18,2.16,3.83,3.59,2.09,3.35,3.72,3.60,2.75,3.13,2.99
D,293,O'Brien,5.0,5.0,Everton,84.45,84.45,84.45,84.45,84.45,84.45,84.45,84.45,84.45,84.45,84.45,84.45,3.35,3.26,2.13,3.98,3.62,2.06,3.34,3.80,3.66,2.77,3.15,2.98
D,294,Coleman,4.5,4.5,Everton,18.90,10.95,10.95,10.95,10.95,10.95,10.95,10.95,10.95,10.95,10.95,10.95,0.80,0.42,0.36,0.47,0.45,0.36,0.44,0.46,0.45,0.40,0.43,0.41
D,295,Keane,4.5,4.5,Everton,79.95,12.75,12.75,12.75,12.75,12.75,12.75,12.75,12.75,12.75,12.75,12.75,3.45,0.54,0.48,0.61,0.60,0.45,0.57,0.59,0.60,0.51,0.55,0.54
D,296,Patterson,4.5,4.5,Everton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,297,Dixon,4.0,4.0,Everton,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,0.08,0.08,0.07,0.09,0.09,0.07,0.08,0.09,0.09,0.08,0.08,0.08
D,298,Welch,4.0,4.0,Everton,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,0.09,0.09,0.08,0.10,0.10,0.08,0.09,0.10,0.10,0.09,0.09,0.09
M,299,Ndiaye,6.5,6.5,Everton,76.65,76.65,76.65,76.65,76.65,76.65,76.65,76.65,76.65,76.65,76.65,76.65,4.33,4.23,3.43,4.89,4.52,3.39,4.55,4.78,4.47,3.88,4.18,4.09
M,300,McNeil,5.8,5.8,Everton,28.50,28.50,28.50,28.50,28.50,28.50,28.50,28.50,28.50,28.50,28.50,28.50,1.43,1.38,1.24,1.55,1.48,1.24,1.47,1.53,1.47,1.35,1.40,1.40
M,301,Alcaraz,5.4,5.4,Everton,44.55,44.55,44.55,44.55,44.55,44.55,44.55,44.55,44.55,44.55,44.55,44.55,1.98,1.95,1.67,2.18,2.03,1.63,2.02,2.14,2.03,1.81,1.92,1.88
M,302,Gana,5.5,5.5,Everton,78.75,78.75,78.75,78.75,78.75,78.75,78.75,78.75,78.75,78.75,78.75,78.75,3.02,2.94,2.80,3.22,3.12,2.54,3.23,3.18,2.99,2.95,3.05,3.01
M,303,Garner,5.0,5.0,Everton,76.80,76.80,76.80,76.80,76.80,76.80,76.80,76.80,76.80,76.80,76.80,76.80,2.89,2.84,2.59,3.11,2.98,2.44,3.10,3.01,2.94,2.71,2.86,2.82
M,304,Iroegbunam,5.0,5.0,Everton,23.40,23.40,23.40,23.40,23.40,23.40,23.40,23.40,23.40,23.40,23.40,23.40,0.81,0.81,0.78,0.85,0.83,0.76,0.84,0.85,0.83,0.80,0.82,0.82
M,305,Armstrong,4.5,4.5,Everton,11.10,11.10,11.10,11.10,11.10,11.10,11.10,11.10,11.10,11.10,11.10,11.10,0.44,0.43,0.40,0.47,0.45,0.38,0.46,0.46,0.44,0.42,0.43,0.43
M,306,Bates,4.5,4.5,Everton,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
M,307,Ebere,4.5,4.5,Everton,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
M,308,Heath,4.5,4.5,Everton,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
M,309,Metcalfe,4.5,4.5,Everton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,310,Barry,5.9,5.9,Everton,54.90,54.90,54.90,54.90,54.90,54.90,54.90,54.90,54.90,54.90,54.90,54.90,2.70,2.67,2.24,2.96,2.78,2.27,2.80,2.90,2.73,2.44,2.64,2.61
F,311,Beto,5.4,5.4,Everton,43.80,43.80,43.80,43.80,43.80,43.80,43.80,43.80,43.80,43.80,43.80,43.80,2.18,2.15,1.80,2.44,2.25,1.81,2.27,2.38,2.25,1.97,2.16,2.13
F,312,Y.Chermiti,5.0,5.0,Everton,7.95,7.95,7.95,7.95,7.95,7.95,7.95,7.95,7.95,7.95,7.95,7.95,0.42,0.42,0.36,0.47,0.44,0.36,0.44,0.46,0.44,0.39,0.42,0.40
F,313,Sherif,4.5,4.5,Everton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,314,Leno,5.0,5.0,Fulham,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,2.64,3.91,3.61,2.86,2.89,2.88,2.75,3.91,3.26,4.10,2.73,2.75
G,315,Benda,4.0,4.0,Fulham,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,316,Robinson,5.0,5.0,Fulham,37.05,85.65,85.65,85.65,85.65,85.65,85.65,85.65,85.65,85.65,85.65,85.65,1.11,4.17,4.03,2.96,3.17,2.83,2.80,4.20,3.42,4.73,3.02,2.68
D,317,Andersen,4.5,4.5,Fulham,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,2.71,4.43,4.40,3.25,3.59,3.40,3.08,4.26,3.76,4.70,3.35,3.06
D,318,Bassey,4.5,4.5,Fulham,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,2.27,3.94,3.87,2.77,3.11,2.91,2.67,3.88,3.24,4.31,2.83,2.52
D,319,Castagne,4.5,4.5,Fulham,42.30,23.55,23.55,23.55,23.55,23.55,23.55,23.55,23.55,23.55,23.55,23.55,1.22,1.03,1.01,0.82,0.88,0.82,0.80,1.03,0.90,1.10,0.87,0.78
D,320,Diop,4.5,4.5,Fulham,20.85,20.85,20.85,20.85,20.85,20.85,20.85,20.85,20.85,20.85,20.85,20.85,0.68,0.86,0.87,0.74,0.77,0.74,0.73,0.85,0.79,0.90,0.75,0.72
D,321,J.Cuenca,4.5,4.5,Fulham,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,0.37,0.47,0.47,0.40,0.43,0.41,0.40,0.46,0.42,0.49,0.41,0.39
D,322,Tete,4.5,4.5,Fulham,77.70,77.70,77.70,77.70,77.70,77.70,77.70,77.70,77.70,77.70,77.70,77.70,2.12,3.69,3.61,2.68,2.85,2.62,2.54,3.71,3.07,4.17,2.77,2.39
D,323,Amissah,4.0,4.0,Fulham,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,0.13,0.16,0.16,0.14,0.15,0.14,0.14,0.16,0.15,0.17,0.14,0.14
M,324,Iwobi,6.5,6.5,Fulham,75.30,75.30,75.30,75.30,75.30,75.30,75.30,75.30,75.30,75.30,75.30,75.30,3.12,4.19,4.20,3.41,3.62,3.18,3.39,4.17,3.53,4.58,3.56,3.38
M,325,Smith Rowe,5.9,5.9,Fulham,33.90,33.90,33.90,33.90,33.90,33.90,33.90,33.90,33.90,33.90,33.90,33.90,1.51,1.93,1.94,1.62,1.69,1.52,1.59,1.93,1.68,2.11,1.68,1.60
M,326,Adama,5.4,5.4,Fulham,34.65,34.65,34.65,34.65,34.65,34.65,34.65,34.65,34.65,34.65,34.65,34.65,1.54,1.95,1.96,1.64,1.72,1.54,1.63,1.94,1.69,2.15,1.66,1.64
M,327,Andreas,5.4,5.4,Fulham,11.40,11.40,11.40,11.40,11.40,11.40,11.40,11.40,11.40,11.40,11.40,11.40,0.48,0.62,0.62,0.51,0.55,0.48,0.50,0.62,0.52,0.68,0.52,0.51
M,328,Sessegnon,5.4,5.4,Fulham,52.05,26.25,26.25,26.25,26.25,26.25,26.25,26.25,26.25,26.25,26.25,26.25,1.87,1.14,1.16,1.02,1.06,0.99,1.02,1.14,1.05,1.23,1.06,1.00
M,329,Wilson,5.5,5.5,Fulham,60.45,58.05,58.05,58.05,58.05,58.05,58.05,58.05,58.05,58.05,58.05,58.05,2.67,3.36,3.36,2.76,2.94,2.57,2.67,3.34,2.82,3.72,2.78,2.71
M,330,Berge,5.0,5.0,Fulham,77.70,77.70,77.70,77.70,77.70,77.70,77.70,77.70,77.70,77.70,77.70,77.70,2.62,3.23,3.29,2.82,3.02,2.66,2.90,3.24,2.90,3.43,3.06,2.68
M,331,Cairney,4.9,4.9,Fulham,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,0.55,0.64,0.64,0.57,0.59,0.54,0.56,0.64,0.57,0.68,0.58,0.57
M,332,Lukić,5.0,5.0,Fulham,74.40,74.40,74.40,74.40,74.40,74.40,74.40,74.40,74.40,74.40,74.40,74.40,2.38,2.86,2.92,2.57,2.69,2.43,2.54,2.91,2.61,3.10,2.77,2.45
M,333,Godo,4.5,4.5,Fulham,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,0.12,0.14,0.14,0.13,0.13,0.12,0.13,0.14,0.13,0.15,0.13,0.13
M,334,Harris,4.5,4.5,Fulham,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,335,King,4.5,4.5,Fulham,63.30,63.30,63.30,63.30,63.30,63.30,63.30,63.30,63.30,63.30,63.30,63.30,2.74,3.36,3.44,2.90,3.09,2.73,2.91,3.40,2.95,3.65,3.10,2.80
M,336,Reed,4.5,4.5,Fulham,11.55,11.55,11.55,11.55,11.55,11.55,11.55,11.55,11.55,11.55,11.55,11.55,0.42,0.47,0.47,0.43,0.44,0.42,0.43,0.47,0.43,0.48,0.44,0.43
F,337,Raúl,6.4,6.4,Fulham,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,42.75,2.11,2.74,2.77,2.22,2.38,2.09,2.20,2.74,2.28,3.06,2.32,2.26
F,338,Muniz,5.5,5.5,Fulham,60.45,60.45,60.45,60.45,60.45,60.45,60.45,60.45,60.45,60.45,60.45,60.45,2.90,3.73,3.70,3.02,3.17,2.83,2.94,3.66,3.07,4.06,3.16,3.01
G,339,Meslier,4.5,4.5,Leeds United,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,340,Cairns,4.0,4.0,Leeds United,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,341,Darlow,4.0,4.0,Leeds United,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03
D,342,Bogle,4.5,4.5,Leeds United,83.40,83.40,83.40,83.40,83.40,83.40,83.40,83.40,83.40,83.40,83.40,83.40,3.13,3.00,3.30,3.43,3.25,3.96,3.99,2.64,2.88,3.19,1.77,2.65
D,343,Struijk,4.5,4.5,Leeds United,57.45,57.45,57.45,57.45,57.45,57.45,57.45,57.45,57.45,57.45,57.45,57.45,2.09,2.12,2.21,2.33,2.16,2.56,2.56,1.90,1.97,2.13,1.39,1.85
D,344,Bijol,4.0,4.0,Leeds United,53.55,53.55,53.55,53.55,53.55,53.55,53.55,53.55,53.55,53.55,53.55,53.55,2.12,2.10,2.15,2.32,2.16,2.56,2.53,1.91,1.97,2.09,1.41,1.84
D,345,Bornauw,4.0,4.0,Leeds United,11.40,11.40,11.40,11.40,11.40,11.40,11.40,11.40,11.40,11.40,11.40,11.40,0.41,0.41,0.41,0.43,0.42,0.45,0.45,0.39,0.40,0.41,0.33,0.38
