Pos,ID,Name,BV,SV,Team,20_xMins,21_xMins,22_xMins,23_xMins,24_xMins,25_xMins,26_xMins,27_xMins,28_xMins,29_xMins,20_Pts,21_Pts,22_Pts,23_Pts,24_Pts,25_Pts,26_Pts,27_Pts,28_Pts,29_Pts
M,676,Ugochukwu,5.0,5.0,Burnley,74.85,74.85,74.85,75.45,75.45,75.45,75.45,75.45,75.45,75.45,2.73,2.87,2.44,2.93,2.74,3.08,2.64,2.55,2.88,2.73
M,677,Guessand,6.2,6.2,Aston Villa,0.00,0.00,0.00,21.45,21.45,21.45,21.45,21.45,21.45,21.45,0.00,0.00,0.00,1.04,1.19,1.13,1.17,1.15,1.22,1.10
D,678,Masuaku,3.9,3.9,Sunderland,0.00,0.00,0.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,0.00,0.00,0.00,0.11,0.12,0.10,0.11,0.11,0.11,0.11
G,679,Hermansen,4.3,4.3,West Ham,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.02,0.03
F,680,Broja,5.2,5.2,Burnley,62.40,62.40,62.40,41.10,41.10,41.10,41.10,41.10,41.10,41.10,2.67,2.81,2.40,1.87,1.77,2.06,1.73,1.62,1.95,1.70
F,681,Šeško,7.2,7.2,Man Utd,82.05,77.40,77.40,67.20,67.20,67.20,67.20,67.20,67.20,67.20,3.93,4.28,3.61,2.42,3.34,3.31,3.37,2.91,3.16,2.87
D,682,Møller Wolfe,4.3,4.3,Wolves,79.05,79.05,79.05,79.05,79.05,79.05,158.10,79.05,79.05,79.05,3.49,2.78,2.49,1.35,2.80,2.30,4.30,2.57,2.65,2.24
D,683,Alderete,4.1,4.1,Sunderland,85.95,83.70,83.70,83.40,83.40,83.40,83.40,83.40,83.40,83.40,3.79,3.89,4.29,4.04,5.16,2.82,3.54,4.04,3.80,4.09
D,684,Thiaw,5.0,5.0,Newcastle,87.90,85.95,85.95,84.75,84.75,84.75,84.75,84.75,84.75,84.75,4.77,4.46,4.40,3.78,3.34,4.42,3.81,2.58,4.57,3.95
D,685,Diakité,4.3,4.3,Bournemouth,83.10,83.10,83.10,83.10,83.10,83.10,83.10,83.10,83.10,61.50,2.49,3.47,2.79,2.85,3.63,3.07,3.55,3.34,3.75,2.84
M,686,Ngumoha,4.3,4.3,Liverpool,12.15,12.15,12.15,8.25,8.25,8.25,5.85,5.85,5.85,5.85,0.64,0.55,0.81,0.45,0.46,0.43,0.31,0.31,0.36,0.34
M,687,Rees-Dottin,4.4,4.4,Bournemouth,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,0.12,0.15,0.13,0.14,0.15,0.15,0.13,0.15,0.15,0.15
G,688,Wright,3.9,3.9,Aston Villa,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,689,Seung soo,4.4,4.4,Newcastle,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,0.07,0.07,0.07,0.07,0.06,0.07,0.06,0.06,0.07,0.07
M,690,Cardines,4.4,4.4,Crystal Palace,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,0.04,0.05,0.04,0.04,0.04,0.04,0.05,0.05,0.04,0.04
F,691,Calvert-Lewin,5.9,5.9,Leeds United,74.40,74.40,74.40,74.40,74.40,70.95,70.95,70.95,70.95,70.95,3.93,3.16,3.64,3.21,2.81,3.47,2.92,3.08,3.06,3.56
D,692,Leoni,4.9,4.9,Liverpool,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,693,Hutchinson,5.4,5.4,Nott'm Forest,58.20,58.20,58.20,58.20,58.20,58.20,58.20,58.20,58.20,58.20,2.52,2.84,2.24,2.65,2.79,2.59,3.24,2.56,2.59,2.28
D,694,Mukiele,4.3,4.3,Sunderland,87.00,87.00,87.00,85.95,85.95,85.95,85.95,85.95,85.95,85.95,3.77,3.99,4.42,4.09,5.22,2.81,3.55,4.13,3.82,4.13
D,695,Tchatchoua,4.4,4.4,Wolves,16.35,16.35,16.35,16.35,16.35,16.35,32.70,16.35,16.35,16.35,0.71,0.61,0.59,0.44,0.63,0.56,1.08,0.59,0.60,0.56
F,696,Kalimuendo,6.0,6.0,Nott'm Forest,10.95,10.95,10.95,10.95,10.95,10.95,10.95,5.70,5.70,5.70,0.55,0.61,0.50,0.57,0.60,0.57,0.69,0.29,0.29,0.27
M,697,Adli,5.4,5.4,Bournemouth,18.15,18.15,18.15,18.15,18.15,18.15,18.15,18.15,18.15,18.15,0.78,1.00,0.91,0.88,1.01,0.96,0.90,0.98,1.00,1.01
M,698,Okafor,5.5,5.5,Leeds United,49.35,42.90,42.90,42.90,42.90,33.60,33.60,33.60,33.60,33.60,2.65,1.92,2.30,2.06,1.79,1.80,1.49,1.58,1.56,1.88
M,699,Douglas Luiz,4.9,4.9,Nott'm Forest,72.30,72.30,72.30,44.10,44.10,44.10,44.10,44.10,44.10,44.10,2.90,2.90,2.47,1.79,1.87,1.77,2.04,1.77,1.81,1.65
M,700,Dowman,4.3,4.3,Arsenal,1.80,1.80,1.80,1.80,1.80,1.80,3.60,1.80,1.80,1.80,0.10,0.10,0.10,0.11,0.10,0.11,0.20,0.09,0.10,0.10
M,702,Burrowes,4.4,4.4,Aston Villa,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,0.10,0.09,0.10,0.09,0.10,0.10,0.10,0.10,0.10,0.09
G,703,Proctor,3.9,3.9,Aston Villa,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,705,Campbell,3.9,3.9,Everton,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
D,706,Justin,3.9,3.9,Leeds United,19.05,19.05,19.05,19.05,19.05,19.05,19.05,19.05,19.05,19.05,0.75,0.69,0.76,0.77,0.65,0.76,0.64,0.69,0.63,0.81
M,707,Dibling,5.3,5.3,Everton,61.80,41.25,29.55,15.45,15.45,15.45,15.45,15.45,15.45,15.45,2.89,2.12,1.25,0.71,0.67,0.68,0.76,0.73,0.65,0.79
M,708,M.Fernandes,5.5,5.5,West Ham,81.90,81.90,81.90,81.90,81.90,81.90,81.90,81.90,81.90,81.90,3.83,3.95,3.65,3.82,3.46,3.92,3.87,3.94,3.33,3.50
D,709,Krejčí,4.5,4.5,Wolves,86.70,86.70,86.70,86.70,86.70,86.70,173.40,86.70,86.70,86.70,3.98,3.21,2.90,1.69,3.52,2.70,5.22,3.26,3.19,2.78
D,710,Patterson,3.9,3.9,Aston Villa,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
M,711,Harriman-Annous,4.5,4.5,Arsenal,0.30,0.30,0.30,0.30,0.30,0.30,0.60,0.30,0.30,0.30,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.02,0.02
M,712,Yeremy,5.8,5.8,Crystal Palace,77.85,75.30,75.30,42.00,42.00,42.00,42.00,42.00,34.35,34.35,3.45,4.03,3.84,2.00,2.03,1.95,2.47,2.48,1.68,1.64
D,713,A.Jimenez,4.5,4.5,Bournemouth,63.30,63.30,66.60,66.60,66.60,66.60,66.60,66.60,66.60,49.65,1.86,2.91,2.34,2.35,3.17,2.77,2.82,2.93,3.36,2.34
F,714,Woltemade,7.4,7.4,Newcastle,62.40,62.40,62.40,62.40,62.40,62.40,62.40,62.40,62.40,62.40,3.63,3.68,3.70,3.51,2.93,3.68,3.26,2.86,3.57,3.64
G,715,John,4.0,4.0,Nott'm Forest,81.00,81.00,81.00,81.00,81.00,81.00,81.00,81.00,81.00,81.00,2.47,3.41,2.63,3.34,3.56,2.93,3.33,2.94,2.67,2.05
D,716,Savona,4.5,4.5,Nott'm Forest,71.10,71.10,81.90,12.30,12.30,12.30,12.30,12.30,12.30,12.30,2.31,2.86,2.19,0.47,0.49,0.47,0.54,0.44,0.44,0.38
M,717,Xavi,6.5,6.5,Spurs,0.00,59.10,59.10,59.10,59.10,59.10,59.10,59.10,59.10,59.10,0.00,2.66,3.22,2.99,2.51,2.63,2.79,2.26,2.66,2.82
M,718,S.Magassa,5.0,5.0,West Ham,62.55,62.55,62.55,62.55,62.55,62.55,62.55,62.55,62.55,62.55,2.30,2.41,2.33,2.29,2.20,2.36,2.35,2.33,2.12,2.17
D,719,Lindelöf,4.5,4.5,Aston Villa,78.45,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,3.18,0.31,0.32,0.30,0.32,0.31,0.31,0.32,0.32,0.31
F,720,Tolu,5.4,5.4,Wolves,51.60,51.60,51.60,55.20,55.20,55.20,110.40,55.20,55.20,55.20,2.42,2.04,2.18,2.10,2.67,2.37,4.36,2.30,2.44,2.37
D,721,Milosavljević,4.4,4.4,Bournemouth,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.47
M,722,Florentino,5.0,5.0,Burnley,81.90,81.90,81.90,81.90,81.90,81.90,81.90,81.90,81.90,81.90,3.27,3.34,3.07,3.43,3.13,3.22,3.16,3.22,3.28,3.30
D,723,Canvot,4.5,4.5,Crystal Palace,81.90,61.35,23.70,7.05,7.05,7.05,7.05,7.05,7.05,7.05,3.37,2.80,1.23,0.30,0.31,0.31,0.38,0.36,0.32,0.32
D,724,Geertruida,4.5,4.5,Sunderland,83.85,70.20,70.20,16.35,16.35,16.35,16.35,16.35,16.35,16.35,3.06,2.72,3.13,0.70,0.83,0.51,0.61,0.71,0.65,0.68
D,725,Hincapie,5.4,5.4,Arsenal,70.20,15.00,15.00,15.00,15.00,15.00,30.00,15.00,15.00,15.00,3.64,0.65,0.66,0.69,0.69,0.74,1.42,0.66,0.64,0.65
F,726,Kolo Muani,6.9,6.9,Spurs,76.50,43.95,43.95,43.95,43.95,43.95,43.95,43.95,43.95,43.95,3.56,2.07,2.38,2.22,1.96,2.00,2.07,1.75,1.96,2.12
M,727,Chukwueze,5.3,5.3,Fulham,0.00,0.00,0.00,64.80,64.80,64.80,64.80,64.80,64.80,64.80,0.00,0.00,0.00,3.01,2.79,3.04,2.42,2.88,3.05,3.31
M,728,Röhl,5.0,5.0,Everton,76.50,76.50,33.60,14.25,14.25,14.25,14.25,14.25,14.25,14.25,3.42,3.68,1.36,0.57,0.55,0.55,0.60,0.58,0.54,0.62
F,730,Brobbey,5.5,5.5,Sunderland,69.30,69.30,69.30,60.75,60.75,60.75,60.75,60.75,60.75,60.75,2.79,2.92,3.12,2.76,3.18,2.06,2.61,2.75,2.67,2.48
M,731,Kevin,5.8,5.8,Fulham,69.45,35.55,35.55,23.25,23.25,23.25,23.25,23.25,23.25,23.25,3.02,1.61,1.57,1.15,1.07,1.12,0.95,1.09,1.15,1.24
F,732,Uche,5.5,5.5,Crystal Palace,31.05,27.90,27.90,16.35,16.35,16.35,16.35,16.35,5.70,5.70,1.38,1.51,1.48,0.86,0.84,0.85,1.02,1.03,0.31,0.30
G,733,Lammens,5.0,5.0,Man Utd,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,2.87,3.84,2.29,2.55,3.29,3.14,3.64,3.21,3.85,2.57
M,734,Bakwa,5.9,5.9,Nott'm Forest,13.05,13.05,13.05,13.05,13.05,13.05,13.05,13.05,13.05,13.05,0.53,0.59,0.49,0.56,0.59,0.55,0.68,0.55,0.55,0.50
M,735,Traoré,5.5,5.5,Sunderland,0.00,0.00,0.00,59.25,59.25,59.25,59.25,59.25,59.25,59.25,0.00,0.00,0.00,2.71,3.06,1.99,2.45,2.69,2.52,2.51
G,736,Donnarumma,5.7,5.7,Man City,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,3.17,3.10,2.95,3.66,2.90,2.68,3.36,2.88,3.15,3.50
F,737,Kusi-Asare,4.5,4.5,Fulham,14.70,14.70,14.70,14.70,14.70,14.70,14.70,2.70,2.70,2.70,0.71,0.71,0.71,0.76,0.72,0.75,0.64,0.14,0.15,0.16
G,738,Fabianski,4.5,4.5,West Ham,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,739,Mukasa,4.4,4.4,Man City,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
D,740,Mfuni,3.9,3.9,Man City,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,0.04,0.05,0.04,0.05,0.04,0.04,0.05,0.04,0.04,0.05
F,741,Gray,4.5,4.5,Leeds United,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,742,McAidoo,4.5,4.5,Man City,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01
M,743,Emenalo,4.5,4.5,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,744,Oriola,4.5,4.5,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,745,Byfield,4.0,4.0,Spurs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,746,Morrison,4.5,4.5,Liverpool,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,747,Mayers,4.0,4.0,West Ham,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,0.05,0.05,0.05,0.06,0.05,0.06,0.05,0.05,0.05,0.05
M,748,Dasilva,4.9,4.9,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,749,Mané,4.5,4.5,Wolves,43.95,43.95,43.95,24.00,24.00,24.00,48.00,24.00,24.00,24.00,2.01,1.72,1.81,0.96,1.15,1.02,1.98,1.02,1.09,1.04
D,750,Rowswell,4.0,4.0,Spurs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,751,Akhamrich,4.5,4.5,Spurs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,752,Golambeckis,4.0,4.0,West Ham,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,753,Ruddy,4.0,4.0,Newcastle,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,754,George Hemmings,4.5,4.5,Aston Villa,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,755,Lacey,4.5,4.5,Man Utd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,756,DaCosta,4.5,4.5,Bournemouth,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,757,Hollingshead,4.0,4.0,Aston Villa,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,758,Mohamadou Kanté,4.5,4.5,West Ham,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,759,Salmon,4.0,4.0,Arsenal,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,760,Lucky,4.0,4.0,Liverpool,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,761,Simmonds,4.0,4.0,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,762,Drakes-Thomas,4.5,4.5,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,763,Gray,4.5,4.5,Man City,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,764,Heskey,4.5,4.5,Man City,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,765,Shahar,4.0,4.0,Newcastle,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,766,Olagunju,4.0,4.0,Wolves,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,767,Rawlings,4.5,4.5,Wolves,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,768,Leon Routh,4.0,4.0,Aston Villa,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,769,Bendito Mantato,4.5,4.5,Man Utd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,770,Ridgeon,4.5,4.5,Fulham,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,771,Fletcher,4.5,4.5,Man Utd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,772,Alabi,4.5,4.5,Newcastle,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,773,Benamar,4.0,4.0,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,774,Jenson Jones,4.0,4.0,Sunderland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,775,Tutierov,4.5,4.5,Sunderland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,776,Pimlott,4.5,4.5,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,777,Ojinnaka,4.5,4.5,Wolves,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,778,Sutherland,4.5,4.5,Wolves,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,779,Graham,4.5,4.5,Everton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,780,Casey,4.5,4.5,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
