Pos,ID,Name,BV,SV,Team,31_xMins,32_xMins,33_xMins,34_xMins,35_xMins,36_xMins,37_xMins,38_xMins,31_Pts,32_Pts,33_Pts,34_Pts,35_Pts,36_Pts,37_Pts,38_Pts
D,441,Dorgu,4.1,4.1,Man Utd,0.00,23.55,45.75,45.75,45.75,45.75,45.75,45.75,0.00,1.21,1.67,2.21,1.86,2.23,2.32,1.85
D,442,Maguire,4.4,4.4,Man Utd,83.25,72.90,72.90,72.90,72.90,72.90,72.90,72.90,3.41,3.53,2.51,3.36,2.79,3.46,3.46,2.90
D,443,Shaw,4.5,4.5,Man Utd,83.25,83.25,83.25,83.25,83.25,83.25,83.25,83.25,2.71,3.35,2.23,3.19,2.57,3.32,3.37,2.67
D,444,Yoro,4.1,4.1,Man Utd,82.95,12.45,12.45,12.45,12.45,12.45,12.45,12.45,3.20,0.50,0.44,0.51,0.46,0.51,0.50,0.47
D,446,Fredricson,3.7,3.7,Man Utd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,447,Heaven,3.7,3.7,Man Utd,7.05,6.90,6.90,6.90,6.90,6.90,6.90,6.90,0.30,0.33,0.26,0.31,0.28,0.31,0.31,0.29
D,448,Malacia,3.8,3.8,Man Utd,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
M,449,B.Fernandes,10.2,10.2,Man Utd,86.85,86.85,86.85,86.85,86.85,86.85,86.85,86.85,5.77,6.06,5.09,6.13,5.56,5.79,6.21,5.39
M,450,Cunha,8.0,8.0,Man Utd,80.10,69.90,63.75,63.75,63.75,63.75,63.75,63.75,4.55,4.40,3.34,4.07,3.59,3.83,4.06,3.59
M,452,Amad,6.2,6.2,Man Utd,72.30,58.80,55.50,55.50,55.50,55.50,55.50,55.50,3.75,3.29,2.62,3.14,2.85,2.98,3.16,2.80
M,453,Garnacho,6.4,6.4,Chelsea,29.40,29.40,58.80,0.00,29.40,29.40,29.40,29.40,1.56,1.51,3.08,0.00,1.71,1.43,1.79,1.66
M,455,Mount,5.9,5.9,Man Utd,9.60,9.60,7.20,7.20,7.20,7.20,7.20,7.20,0.48,0.50,0.35,0.40,0.37,0.37,0.39,0.37
M,456,Sancho,5.8,5.8,Aston Villa,38.40,38.40,38.40,38.40,38.40,38.40,38.40,38.40,1.89,1.71,1.94,1.72,1.95,1.92,1.70,1.54
M,457,Casemiro,5.7,5.7,Man Utd,83.25,83.25,81.60,81.60,81.60,81.60,81.60,81.60,4.12,4.11,3.68,4.09,3.85,3.99,4.26,3.85
M,458,Mainoo,4.6,4.6,Man Utd,81.75,81.75,78.60,78.60,78.60,78.60,78.60,78.60,3.34,3.29,2.95,3.23,3.10,3.18,3.35,3.06
M,459,Ugarte,4.7,4.7,Man Utd,18.15,18.15,18.15,18.15,18.15,18.15,18.15,18.15,0.72,0.71,0.68,0.71,0.68,0.72,0.75,0.70
M,461,Fitzgerald,4.3,4.3,Man Utd,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01
M,462,J.Fletcher,4.3,4.3,Man Utd,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,0.05,0.06,0.05,0.06,0.06,0.06,0.06,0.05
F,466,Zirkzee,5.8,5.8,Man Utd,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,0.17,0.17,0.15,0.18,0.16,0.17,0.18,0.16
F,467,Obi,4.2,4.2,Man Utd,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.03,0.03,0.03,0.04,0.03,0.03,0.04,0.03
G,469,Pope,5.1,5.1,Newcastle,27.00,27.00,54.00,0.00,27.00,27.00,27.00,27.00,1.09,0.89,1.65,0.00,0.94,0.92,0.97,0.87
G,470,Dúbravka,4.0,4.0,Burnley,89.10,89.10,178.20,0.00,89.10,89.10,89.10,89.10,2.66,3.09,5.59,0.00,2.90,3.13,2.25,3.56
G,471,Gillespie,3.9,3.9,Newcastle,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,473,Hall,5.3,5.3,Newcastle,79.50,76.80,153.60,0.00,76.80,76.80,76.80,76.80,4.44,3.69,6.51,0.00,3.77,3.52,4.00,3.49
D,474,Schär,5.2,5.2,Newcastle,0.00,16.80,33.60,0.00,16.80,16.80,16.80,16.80,0.00,0.74,1.37,0.00,0.73,0.70,0.76,0.70
D,475,Botman,4.9,4.9,Newcastle,27.00,23.25,46.50,0.00,23.25,23.25,23.25,23.25,1.38,1.05,1.95,0.00,1.02,0.99,1.09,0.98
D,476,Burn,5.0,5.0,Newcastle,84.45,82.05,164.10,0.00,82.05,82.05,82.05,82.05,4.10,3.57,6.28,0.00,3.43,3.33,3.63,3.26
D,477,Livramento,4.9,4.9,Newcastle,71.70,78.45,156.90,0.00,78.45,78.45,78.45,78.45,3.48,3.03,5.36,0.00,3.17,3.03,3.43,2.93
D,478,Trippier,4.9,4.9,Newcastle,29.85,20.70,41.40,0.00,20.70,20.70,20.70,20.70,1.57,0.87,1.61,0.00,0.90,0.87,0.96,0.86
D,479,Krafth,4.3,4.3,Newcastle,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,481,A.Murphy,3.8,3.8,Newcastle,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,483,Pivas,3.8,3.8,Newcastle,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,485,Gordon,7.3,7.3,Newcastle,76.05,76.05,152.10,0.00,76.05,76.05,76.05,76.05,5.06,4.46,8.28,0.00,4.43,4.01,4.87,4.14
M,486,Elanga,6.5,6.5,Newcastle,25.05,25.05,50.10,0.00,25.05,25.05,25.05,25.05,1.37,1.26,2.41,0.00,1.32,1.24,1.41,1.27
M,487,Barnes,6.1,6.1,Newcastle,68.40,68.40,136.80,0.00,68.40,68.40,68.40,68.40,4.05,3.70,6.99,0.00,3.97,3.65,4.33,3.71
M,488,Bruno G.,6.8,6.8,Newcastle,0.00,83.25,166.50,0.00,83.25,83.25,83.25,83.25,0.00,3.92,7.36,0.00,4.00,3.91,4.27,3.82
M,489,J.Murphy,5.9,5.9,Newcastle,28.35,28.35,56.70,0.00,28.35,28.35,28.35,28.35,1.61,1.45,2.75,0.00,1.52,1.43,1.64,1.48
M,490,Joelinton,5.9,5.9,Newcastle,81.90,37.80,75.60,0.00,37.80,37.80,37.80,37.80,3.62,1.59,3.05,0.00,1.63,1.64,1.70,1.56
M,491,Tonali,5.3,5.3,Newcastle,35.70,78.45,156.90,0.00,78.45,78.45,78.45,78.45,1.49,3.08,5.93,0.00,3.14,3.13,3.27,3.01
M,493,Longstaff,4.8,4.8,Leeds United,22.05,22.05,22.05,22.05,22.05,22.05,32.55,22.05,1.06,0.95,1.11,1.02,1.15,1.04,1.49,1.04
M,494,Willock,5.0,5.0,Newcastle,74.55,15.45,30.90,0.00,15.45,15.45,15.45,15.45,3.51,0.72,1.36,0.00,0.75,0.72,0.77,0.71
M,497,L.Miley,4.4,4.4,Newcastle,0.00,44.25,88.50,0.00,44.25,44.25,44.25,44.25,0.00,1.88,3.64,0.00,1.95,1.91,1.99,1.87
F,499,Isak,10.3,10.3,Liverpool,0.00,40.35,40.35,40.35,40.35,40.35,40.35,40.35,0.00,2.53,2.12,2.49,2.07,2.34,2.15,2.44
F,500,Osula,5.4,5.4,Newcastle,25.05,20.25,40.50,0.00,20.25,20.25,20.25,20.25,1.25,0.98,1.87,0.00,1.03,0.96,1.12,0.98
F,501,Neave,4.3,4.3,Newcastle,0.30,0.30,0.60,0.00,0.30,0.30,0.30,0.30,0.02,0.02,0.03,0.00,0.02,0.02,0.02,0.02
G,502,Sels,4.6,4.6,Nott'm Forest,54.00,54.00,54.00,54.00,54.00,54.00,54.00,54.00,1.81,2.03,2.31,2.14,1.59,1.90,1.66,1.99
D,505,Milenković,5.1,5.1,Nott'm Forest,87.45,87.45,87.45,87.45,87.45,87.45,87.45,87.45,3.40,3.45,4.37,3.74,2.57,3.28,2.78,3.59
D,506,Murillo,5.2,5.2,Nott'm Forest,82.05,82.05,82.05,82.05,82.05,82.05,82.05,82.05,3.55,3.56,4.50,3.91,2.72,3.44,2.96,3.74
D,507,Aina,4.7,4.7,Nott'm Forest,83.25,83.25,83.25,83.25,83.25,83.25,83.25,83.25,3.17,3.26,4.21,3.54,2.37,3.10,2.55,3.40
D,508,N.Williams,4.7,4.7,Nott'm Forest,87.45,87.45,87.45,87.45,87.45,87.45,87.45,87.45,3.44,3.61,4.70,3.89,2.56,3.46,2.72,3.69
D,510,Jair Cunha,4.2,4.2,Nott'm Forest,8.40,8.40,8.40,8.40,8.40,8.40,8.40,8.40,0.35,0.35,0.41,0.37,0.31,0.34,0.32,0.36
D,511,Morato,4.3,4.3,Nott'm Forest,9.60,9.60,9.60,9.60,9.60,9.60,9.60,9.60,0.46,0.47,0.54,0.49,0.39,0.46,0.41,0.48
D,513,Abbott,3.8,3.8,Nott'm Forest,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,0.06,0.05,0.06,0.06,0.05,0.05,0.05,0.05
D,514,Boly,3.8,3.8,Nott'm Forest,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
M,515,Gibbs-White,7.4,7.4,Nott'm Forest,83.25,83.25,83.25,83.25,83.25,83.25,83.25,83.25,4.12,4.35,5.20,4.15,3.62,4.30,3.61,4.58
M,516,Hudson-Odoi,5.7,5.7,Nott'm Forest,74.40,74.40,74.40,74.40,74.40,74.40,74.40,74.40,3.30,3.41,3.90,3.29,2.98,3.38,2.96,3.57
M,517,Anderson,5.5,5.5,Nott'm Forest,85.50,85.50,85.50,85.50,85.50,85.50,85.50,85.50,4.61,4.62,4.96,4.38,4.12,4.61,4.22,4.72
M,519,Dominguez,5.0,5.0,Nott'm Forest,36.15,36.15,36.15,36.15,36.15,36.15,36.15,36.15,1.50,1.54,1.71,1.48,1.35,1.52,1.38,1.58
M,521,Sangaré,4.9,4.9,Nott'm Forest,82.95,82.95,82.95,82.95,82.95,82.95,82.95,82.95,3.06,3.01,3.19,2.88,2.73,3.04,2.84,3.08
M,522,Yates,4.7,4.7,Nott'm Forest,7.35,7.35,7.35,7.35,7.35,7.35,7.35,7.35,0.31,0.30,0.33,0.29,0.27,0.31,0.28,0.32
M,523,Da Silva Moreira,4.5,4.5,Nott'm Forest,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.02,0.03,0.03,0.03,0.03,0.03,0.02,0.03
F,525,Wood,7.1,7.1,Nott'm Forest,0.00,37.95,37.95,37.95,37.95,37.95,37.95,37.95,0.00,2.06,2.39,1.96,1.78,2.06,1.77,2.17
F,526,Igor Jesus,5.8,5.8,Nott'm Forest,73.80,48.00,48.00,48.00,48.00,48.00,48.00,48.00,3.45,2.36,2.69,2.23,2.06,2.31,2.05,2.46
F,527,Awoniyi,5.2,5.2,Nott'm Forest,9.45,3.75,3.75,3.75,3.75,3.75,3.75,3.75,0.47,0.19,0.23,0.20,0.16,0.20,0.16,0.19
G,529,Moore,3.9,3.9,Sunderland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,531,Ballard,4.7,4.7,Sunderland,40.20,85.20,85.20,85.20,85.20,85.20,85.20,85.20,1.90,4.46,3.87,4.43,4.60,3.87,4.53,3.63
D,532,Hume,4.5,4.5,Sunderland,79.20,31.50,31.50,31.50,31.50,31.50,31.50,31.50,2.49,1.32,1.12,1.35,1.38,1.13,1.30,1.11
D,535,Cirkin,4.0,4.0,Sunderland,9.90,6.90,6.90,6.90,6.90,6.90,6.90,6.90,0.37,0.28,0.24,0.27,0.26,0.26,0.25,0.25
D,539,O'Nien,4.0,4.0,Sunderland,36.30,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.12,0.05,0.05,0.05,0.05,0.05,0.06,0.05
D,541,Reinildo,3.8,3.8,Sunderland,81.60,81.60,81.60,81.60,81.60,81.60,81.60,81.60,2.47,2.98,2.48,3.09,3.17,2.49,3.08,2.34
M,544,Diarra,5.3,5.3,Sunderland,78.75,73.50,73.50,73.50,73.50,73.50,73.50,73.50,3.09,3.33,2.81,3.15,3.19,2.89,2.81,2.92
M,546,Aleksić,4.9,4.9,Sunderland,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
M,547,E.Le Fée,5.0,5.0,Sunderland,62.40,79.80,79.80,79.80,79.80,79.80,79.80,79.80,2.68,3.79,3.34,3.59,3.64,3.37,3.33,3.31
M,548,Mundle,4.9,4.9,Sunderland,0.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,0.00,0.65,0.60,0.63,0.64,0.62,0.61,0.60
M,550,Poveda,4.7,4.7,Sunderland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,551,Rigg,4.7,4.7,Sunderland,12.45,12.45,12.45,12.45,12.45,12.45,12.45,12.45,0.50,0.52,0.49,0.51,0.55,0.51,0.48,0.51
M,552,Sadiki,4.9,4.9,Sunderland,83.25,83.25,83.25,83.25,83.25,83.25,83.25,83.25,2.63,2.81,2.58,2.76,2.76,2.59,2.62,2.52
M,553,Talbi,4.9,4.9,Sunderland,78.75,30.90,30.90,30.90,30.90,30.90,30.90,30.90,3.19,1.52,1.31,1.45,1.48,1.35,1.31,1.36
M,554,Ba,4.3,4.3,Sunderland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,557,H.Jones,4.3,4.3,Sunderland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,560,Isidor,5.1,5.1,Sunderland,15.45,15.45,15.45,15.45,15.45,15.45,15.45,15.45,0.74,0.82,0.75,0.83,0.83,0.79,0.75,0.76
F,561,Mayenda,5.2,5.2,Sunderland,7.35,7.35,7.35,7.35,7.35,7.35,7.35,7.35,0.33,0.37,0.32,0.33,0.34,0.33,0.31,0.34
F,562,Abdullahi,4.2,4.2,Sunderland,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
G,565,Vicario,4.7,4.7,Spurs,27.00,89.10,89.10,89.10,89.10,89.10,89.10,89.10,1.01,3.39,3.27,3.48,2.91,3.39,2.45,3.55
G,566,Austin,3.9,3.9,Spurs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,567,Kinsky,3.9,3.9,Spurs,63.00,0.90,0.90,0.90,0.90,0.90,0.90,0.90,2.58,0.03,0.03,0.03,0.03,0.03,0.02,0.03
D,568,Pedro Porro,5.1,5.1,Spurs,82.50,82.50,82.50,82.50,82.50,82.50,82.50,82.50,4.09,3.81,3.52,3.93,2.99,3.93,2.46,4.04
D,569,Romero,5.0,5.0,Spurs,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,3.81,3.86,3.50,3.95,3.14,4.01,2.58,4.17
D,570,Danso,4.2,4.2,Spurs,21.90,10.05,10.05,10.05,10.05,10.05,10.05,10.05,1.09,0.45,0.43,0.46,0.41,0.47,0.38,0.48
D,571,Davies,4.3,4.3,Spurs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,572,Dragusin,4.5,4.5,Spurs,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,0.19,0.18,0.17,0.18,0.17,0.17,0.16,0.18
D,573,Spence,4.2,4.2,Spurs,67.50,67.50,67.50,67.50,67.50,67.50,67.50,67.50,2.75,2.65,2.43,2.69,2.05,2.73,1.71,2.84
D,574,Udogie,4.3,4.3,Spurs,33.30,33.30,33.30,33.30,33.30,33.30,33.30,33.30,1.38,1.34,1.26,1.36,1.10,1.39,0.94,1.43
D,575,Van de Ven,4.4,4.4,Spurs,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,3.46,3.41,3.10,3.51,2.71,3.52,2.14,3.67
M,580,Johnson,6.5,6.5,Crystal Palace,0.00,30.30,30.30,30.30,30.30,60.60,30.30,30.30,0.00,1.43,1.47,1.23,1.37,2.66,1.32,1.16
M,581,Maddison,6.8,6.8,Spurs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,582,Kudus,6.4,6.4,Spurs,0.00,83.55,83.55,83.55,83.55,83.55,83.55,83.55,0.00,4.07,4.05,4.27,3.76,4.11,3.50,4.06
M,583,Kulusevski,6.4,6.4,Spurs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,584,Tel,6.2,6.2,Spurs,59.55,20.85,20.85,20.85,20.85,20.85,20.85,20.85,3.10,1.09,1.09,1.10,1.01,1.11,0.97,1.10
M,585,Bentancur,5.2,5.2,Spurs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,586,Bergvall,5.2,5.2,Spurs,0.00,41.70,41.70,41.70,41.70,41.70,41.70,41.70,0.00,1.54,1.52,1.57,1.49,1.56,1.40,1.57
M,587,Bissouma,5.2,5.2,Spurs,0.00,11.70,11.70,11.70,11.70,11.70,11.70,11.70,0.00,0.43,0.43,0.45,0.44,0.43,0.40,0.44
M,588,Odobert,5.3,5.3,Spurs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,591,Gray,4.8,4.8,Spurs,78.75,36.30,36.30,36.30,36.30,36.30,36.30,36.30,2.85,1.27,1.26,1.30,1.24,1.28,1.15,1.29
M,593,P.M.Sarr,4.5,4.5,Spurs,73.35,43.20,43.20,43.20,43.20,43.20,43.20,43.20,3.65,2.02,1.95,2.08,1.97,1.98,1.83,2.05
M,595,Olusesi,4.3,4.3,Spurs,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
F,596,Solanke,7.2,7.2,Spurs,67.50,45.45,45.45,45.45,45.45,45.45,45.45,45.45,3.62,2.40,2.46,2.52,2.17,2.50,2.14,2.40
F,597,Richarlison,6.3,6.3,Spurs,73.80,43.20,43.20,43.20,43.20,43.20,43.20,43.20,3.42,2.24,2.27,2.33,2.04,2.24,1.95,2.20
G,600,Areola,4.3,4.3,West Ham,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,0.06,0.07,0.06,0.07,0.06,0.05,0.06,0.07
D,603,Diouf,4.0,4.0,West Ham,84.75,84.75,84.75,84.75,84.75,84.75,84.75,84.75,2.96,3.90,3.00,3.63,2.69,2.40,2.60,3.36
D,605,Kilman,4.1,4.1,West Ham,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,0.11,0.12,0.11,0.11,0.11,0.10,0.11,0.13
D,606,Mavropanos,4.4,4.4,West Ham,75.15,75.15,75.15,75.15,75.15,75.15,75.15,75.15,3.28,3.96,3.60,3.97,3.33,2.96,3.05,3.81
D,608,Scarles,4.3,4.3,West Ham,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,0.42,0.48,0.45,0.48,0.44,0.39,0.40,0.48
D,609,Todibo,4.3,4.3,West Ham,76.35,38.55,38.55,38.55,38.55,38.55,38.55,38.55,2.62,1.64,1.48,1.64,1.40,1.22,1.24,1.59
D,610,Wan-Bissaka,4.1,4.1,West Ham,86.10,86.10,86.10,86.10,86.10,86.10,86.10,86.10,3.28,4.18,3.25,3.98,2.96,2.61,2.87,3.65
M,613,Souček,5.7,5.7,West Ham,77.10,77.10,77.10,77.10,77.10,77.10,77.10,77.10,3.33,3.76,3.23,3.44,3.18,2.78,3.23,3.33
M,614,Ward-Prowse,5.6,5.6,Burnley,25.20,25.20,50.40,0.00,25.20,25.20,25.20,25.20,1.01,1.07,2.01,0.00,1.01,1.06,0.86,1.17
M,615,Summerville,5.6,5.6,West Ham,0.00,82.50,82.50,82.50,82.50,82.50,82.50,82.50,0.00,4.59,3.73,3.96,3.64,3.07,3.65,4.01
M,623,Potts,4.4,4.4,West Ham,35.25,28.50,28.50,28.50,28.50,28.50,28.50,28.50,1.31,1.13,1.04,1.08,1.03,0.95,1.04,1.06
F,624,Bowen,7.5,7.5,West Ham,87.60,87.60,87.60,87.60,87.60,87.60,87.60,87.60,4.21,5.17,4.09,4.35,4.07,3.34,4.04,4.51
G,627,Johnstone,4.4,4.4,Wolves,0.00,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.00,0.03,0.03,0.03,0.03,0.03,0.03,0.03
G,628,José Sá,4.2,4.2,Wolves,0.00,89.10,89.10,89.10,89.10,89.10,89.10,89.10,0.00,2.72,2.97,3.08,3.63,2.81,3.05,3.37
G,629,Bentley,3.9,3.9,Wolves,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,630,King,3.9,3.9,Everton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,632,Doherty,4.4,4.4,Wolves,0.00,8.40,8.40,8.40,8.40,8.40,8.40,8.40,0.00,0.34,0.34,0.36,0.38,0.33,0.36,0.38
D,633,H.Bueno,4.3,4.3,Wolves,0.00,81.60,81.60,81.60,81.60,81.60,81.60,81.60,0.00,2.77,3.02,3.33,3.72,2.59,3.20,3.61
D,634,Mosquera,4.3,4.3,Wolves,0.00,79.20,79.20,79.20,79.20,79.20,79.20,79.20,0.00,2.67,2.98,3.11,3.44,2.52,2.90,3.45
D,635,R.Gomes,4.4,4.4,Wolves,0.00,13.65,13.65,13.65,13.65,13.65,13.65,13.65,0.00,0.57,0.57,0.65,0.69,0.55,0.63,0.66
D,636,S.Bueno,4.4,4.4,Wolves,0.00,84.75,84.75,84.75,84.75,84.75,84.75,84.75,0.00,3.07,3.29,3.63,3.99,2.85,3.46,3.92
D,637,Toti,4.2,4.2,Wolves,0.00,23.25,23.25,23.25,23.25,23.25,23.25,23.25,0.00,0.79,0.84,0.88,0.94,0.75,0.85,0.94
D,640,Pedro Lima,4.0,4.0,Wolves,0.00,1.50,1.50,1.50,1.50,1.50,1.50,1.50,0.00,0.06,0.06,0.06,0.06,0.06,0.06,0.06
M,642,Hee Chan,5.6,5.6,Wolves,0.00,62.25,62.25,62.25,62.25,62.25,62.25,62.25,0.00,2.93,2.74,3.18,3.21,2.72,3.10,3.18
M,643,André,5.2,5.2,Wolves,0.00,67.20,67.20,67.20,67.20,67.20,67.20,67.20,0.00,2.48,2.46,2.72,2.58,2.47,2.51,2.71
M,644,Bellegarde,5.1,5.1,Wolves,0.00,29.25,29.25,29.25,29.25,29.25,29.25,29.25,0.00,1.22,1.18,1.30,1.29,1.17,1.28,1.29
M,646,J.Gomes,5.3,5.3,Wolves,0.00,78.45,78.45,78.45,78.45,78.45,78.45,78.45,0.00,3.22,3.13,3.54,3.35,3.13,3.24,3.48
M,651,Edozie,4.3,4.3,Wolves,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,652,Gonzalez,4.3,4.3,Wolves,0.00,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.00,0.03,0.02,0.03,0.03,0.02,0.03,0.03
F,654,Strand Larsen,6.1,6.1,Crystal Palace,0.00,69.00,69.00,69.00,69.00,138.00,69.00,69.00,0.00,3.33,3.52,2.75,3.14,5.98,3.00,2.54
F,657,Chiwome,4.4,4.4,Wolves,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,658,Fraser,4.2,4.2,Wolves,0.00,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.00,0.02,0.01,0.01,0.02,0.01,0.02,0.02
D,659,Walker-Peters,4.2,4.2,West Ham,7.80,7.80,7.80,7.80,7.80,7.80,7.80,7.80,0.33,0.38,0.33,0.37,0.32,0.30,0.31,0.35
M,660,Stach,4.7,4.7,Leeds United,80.70,80.70,80.70,80.70,80.70,80.70,80.70,80.70,4.40,3.92,4.79,4.24,4.98,4.29,4.25,4.17
F,661,Ekitiké,9.2,9.2,Liverpool,78.30,64.35,64.35,64.35,64.35,64.35,64.35,64.35,4.27,3.95,3.30,3.80,3.24,3.57,3.35,3.85
D,662,Mosquera,5.3,5.3,Arsenal,0.00,11.55,23.10,0.00,11.55,11.55,11.55,11.55,0.00,0.50,0.95,0.00,0.54,0.52,0.57,0.54
G,664,Lecomte,3.9,3.9,Fulham,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03
G,665,Perri,4.4,4.4,Leeds United,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,0.06,0.05,0.07,0.06,0.08,0.06,0.06,0.06
F,666,Gyökeres,8.8,8.8,Arsenal,0.00,69.75,139.50,0.00,69.75,69.75,69.75,69.75,0.00,4.09,6.84,0.00,3.93,3.72,4.45,3.45
D,667,Aznou,4.2,4.2,Everton,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
M,668,Xhaka,5.1,5.1,Sunderland,85.35,81.90,81.90,81.90,81.90,81.90,81.90,81.90,3.50,3.58,3.31,3.48,3.51,3.27,3.32,3.16
M,669,Ndoye,5.5,5.5,Nott'm Forest,13.35,13.35,13.35,13.35,13.35,13.35,13.35,13.35,0.62,0.63,0.69,0.63,0.55,0.62,0.56,0.64
G,670,Roefs,4.8,4.8,Sunderland,45.00,89.10,89.10,89.10,89.10,89.10,89.10,89.10,1.49,3.20,3.17,3.71,3.67,3.15,3.49,3.04
F,671,Wilson,5.8,5.8,West Ham,28.95,18.75,18.75,18.75,18.75,18.75,18.75,18.75,1.47,1.11,0.88,0.94,0.89,0.78,0.88,0.95
D,672,Hato,4.6,4.6,Chelsea,36.90,44.70,89.40,0.00,10.50,10.50,10.50,10.50,1.55,1.43,3.34,0.00,0.44,0.35,0.44,0.43
M,673,J.Palhinha,5.5,5.5,Spurs,56.70,63.60,63.60,63.60,63.60,63.60,63.60,63.60,2.37,2.52,2.49,2.62,2.55,2.46,2.36,2.64
G,674,Ramsdale,4.8,4.8,Newcastle,63.00,63.00,126.00,0.00,63.00,63.00,63.00,63.00,2.64,2.17,4.05,0.00,2.29,2.29,2.28,2.06
G,675,Gunn,4.0,4.0,Nott'm Forest,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,676,Ugochukwu,5.0,5.0,Burnley,80.40,80.40,160.80,0.00,80.40,80.40,80.40,80.40,2.77,2.89,5.53,0.00,2.73,2.93,2.37,3.18
M,677,Guessand,6.2,6.2,Crystal Palace,0.00,40.50,40.50,40.50,40.50,81.00,40.50,40.50,0.00,2.11,2.20,1.75,2.00,3.88,1.95,1.67
