Pos,ID,Name,BV,SV,Team,29_xMins,30_xMins,31_xMins,32_xMins,33_xMins,34_xMins,35_xMins,29_Pts,30_Pts,31_Pts,32_Pts,33_Pts,34_Pts,35_Pts
F,732,Uche,5.5,5.5,Crystal Palace,5.70,5.70,0.00,5.70,11.40,0.00,5.70,0.31,0.31,0.00,0.30,0.57,0.00,0.27
G,733,Lammens,5.0,5.0,Man Utd,89.10,89.10,89.10,89.10,89.10,89.10,89.10,2.98,3.49,3.31,3.65,2.75,3.38,2.88
M,734,Bakwa,5.9,5.9,Nott'm Forest,13.35,13.35,13.35,13.35,13.35,13.35,13.35,0.56,0.63,0.60,0.59,0.69,0.61,0.55
M,735,Traoré,5.5,5.5,Sunderland,24.30,13.95,13.95,13.95,13.95,13.95,13.95,1.02,0.67,0.62,0.69,0.59,0.65,0.67
G,736,Donnarumma,5.6,5.6,Man City,89.10,89.10,0.00,89.10,178.20,0.00,89.10,3.71,2.97,0.00,2.73,6.53,0.00,3.43
F,737,Kusi-Asare,4.5,4.5,Fulham,3.00,3.00,3.00,3.00,3.00,3.00,3.00,0.17,0.14,0.16,0.13,0.15,0.14,0.12
G,738,Fabianski,4.5,4.5,West Ham,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,742,McAidoo,4.5,4.5,Man City,0.30,0.30,0.00,0.30,0.60,0.00,0.30,0.01,0.02,0.00,0.01,0.03,0.00,0.01
M,743,Emenalo,4.5,4.5,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,744,Oriola,4.5,4.5,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,745,Byfield,4.0,4.0,Spurs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,746,Morrison,4.5,4.5,Liverpool,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,747,Mayers,4.0,4.0,West Ham,1.50,1.50,1.50,1.50,1.50,1.50,1.50,0.06,0.05,0.06,0.06,0.05,0.06,0.06
M,748,Dasilva,4.9,4.9,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,749,Mané,4.6,4.6,Wolves,82.65,82.65,0.00,82.65,82.65,82.65,82.65,2.74,2.75,0.00,2.86,2.73,3.02,2.98
D,750,Rowswell,4.0,4.0,Spurs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,752,Golambeckis,4.0,4.0,West Ham,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,753,Ruddy,4.0,4.0,Newcastle,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,754,George Hemmings,4.5,4.5,Aston Villa,1.50,1.50,1.50,1.50,1.50,1.50,1.50,0.07,0.06,0.07,0.07,0.07,0.06,0.07
M,755,Lacey,4.5,4.5,Man Utd,1.50,1.50,1.50,1.50,1.50,1.50,1.50,0.07,0.07,0.07,0.07,0.07,0.07,0.07
M,756,DaCosta,4.5,4.5,Bournemouth,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01
G,757,Hollingshead,4.0,4.0,Aston Villa,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,758,Mohamadou Kanté,4.5,4.5,West Ham,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,759,Salmon,4.0,4.0,Arsenal,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,760,Lucky,4.0,4.0,Liverpool,0.30,0.30,0.30,0.30,0.60,0.00,0.30,0.01,0.01,0.01,0.01,0.02,0.00,0.01
D,761,Simmonds,4.0,4.0,Brighton,0.30,0.30,0.30,0.30,0.60,0.00,0.30,0.01,0.01,0.01,0.01,0.02,0.00,0.01
M,762,Drakes-Thomas,4.5,4.5,Crystal Palace,1.20,1.20,0.00,1.20,2.40,0.00,1.20,0.06,0.06,0.00,0.06,0.11,0.00,0.06
M,763,Gray,4.5,4.5,Man City,0.30,0.30,0.00,0.30,0.60,0.00,0.30,0.01,0.01,0.00,0.01,0.02,0.00,0.01
M,764,Heskey,4.5,4.5,Man City,0.30,0.30,0.00,0.30,0.60,0.00,0.30,0.01,0.02,0.00,0.01,0.03,0.00,0.01
D,765,Shahar,4.0,4.0,Newcastle,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,766,Olagunju,4.0,4.0,Wolves,0.30,0.30,0.00,0.30,0.30,0.30,0.30,0.01,0.01,0.00,0.01,0.01,0.01,0.01
M,767,Rawlings,4.5,4.5,Wolves,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,768,Leon Routh,4.0,4.0,Aston Villa,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01
M,769,Bendito Mantato,4.5,4.5,Man Utd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,770,Ridgeon,4.5,4.5,Fulham,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01
M,771,Fletcher,4.4,4.4,Man Utd,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01
M,772,Alabi,4.5,4.5,Newcastle,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,773,Benamar,4.0,4.0,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,774,Jenson Jones,4.0,4.0,Sunderland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,776,Pimlott,4.5,4.5,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,778,Sutherland,4.5,4.5,Wolves,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,779,Graham,4.5,4.5,Everton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,780,Casey,4.5,4.5,Crystal Palace,0.30,0.30,0.00,0.30,0.60,0.00,0.30,0.02,0.02,0.00,0.02,0.03,0.00,0.01
D,781,Carroll,4.0,4.0,Aston Villa,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01
G,782,Forster,4.0,4.0,Bournemouth,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,783,Groß,5.5,5.5,Brighton,85.35,85.35,85.35,85.35,170.70,0.00,85.35,3.28,3.95,3.66,4.23,7.76,0.00,3.74
M,784,Brierley,4.5,4.5,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,785,Pablo,5.4,5.4,West Ham,0.00,14.10,14.10,44.55,44.55,44.55,44.55,0.00,0.60,0.58,2.08,1.77,1.89,1.74
G,786,McNally,4.0,4.0,Fulham,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,787,Chambers,4.4,4.4,Leeds United,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,788,Kukonki,4.0,4.0,Man Utd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,789,Merrick,4.0,4.0,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,790,Williams-Barnett,4.5,4.5,Spurs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,791,Taty,5.5,5.5,West Ham,80.40,80.40,80.40,80.40,80.40,80.40,80.40,3.44,3.41,3.24,4.06,3.35,3.65,3.28
M,792,Alysson,5.0,5.0,Aston Villa,12.45,12.45,12.45,12.45,12.45,12.45,12.45,0.60,0.56,0.65,0.57,0.64,0.59,0.65
D,793,King,4.0,4.0,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,794,Alleyne,4.0,4.0,Man City,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,795,Howell,4.5,4.5,Brighton,3.75,3.75,3.75,3.75,7.50,0.00,3.75,0.16,0.19,0.18,0.20,0.39,0.00,0.18
M,796,Gallagher,5.3,5.3,Spurs,83.25,83.25,83.25,74.85,74.85,74.85,74.85,3.33,2.69,3.25,2.82,2.87,2.97,2.68
F,797,Furo,4.5,4.5,Brentford,1.50,1.50,1.50,1.50,1.50,1.50,1.50,0.08,0.08,0.07,0.08,0.08,0.07,0.08
M,799,Stevens,4.5,4.5,Bournemouth,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01
M,800,Jocelin.T,5.0,5.0,Sunderland,0.00,0.00,0.00,30.60,30.60,30.60,30.60,0.00,0.00,0.00,1.35,1.20,1.30,1.31
M,801,Tóth.A,5.0,5.0,Bournemouth,25.05,25.05,25.05,21.75,21.75,21.75,21.75,1.10,1.18,1.08,0.81,0.93,0.96,0.97
M,802,Lamadrid,5.0,5.0,West Ham,1.50,1.50,1.50,1.50,1.50,1.50,1.50,0.07,0.07,0.07,0.08,0.07,0.07,0.07
G,803,Sharman-Lowe,4.0,4.0,Chelsea,0.90,0.90,0.90,0.90,1.80,0.00,0.90,0.03,0.03,0.04,0.03,0.06,0.00,0.03
D,804,Souza,4.0,4.0,Spurs,38.70,1.50,1.50,1.50,1.50,1.50,1.50,1.58,0.05,0.05,0.05,0.05,0.05,0.05
F,805,Lucca,5.5,5.5,Nott'm Forest,28.05,28.05,28.05,24.30,24.30,24.30,24.30,1.18,1.42,1.33,1.14,1.30,1.11,1.05
G,806,Mandas,4.0,4.0,Bournemouth,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.03,0.02,0.02,0.03,0.03
M,807,Rayan,5.6,5.6,Bournemouth,74.10,67.50,67.50,52.65,52.65,52.65,52.65,3.63,3.52,3.10,1.91,2.40,2.71,2.72
F,808,Abraham,6.0,6.0,Aston Villa,49.20,25.50,25.50,25.50,25.50,25.50,25.50,2.54,1.23,1.57,1.33,1.51,1.34,1.52
M,809,Abbey,4.5,4.5,Wolves,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,810,Bentt,4.5,4.5,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,811,Kyerematen,4.5,4.5,Spurs,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01
G,812,Ellborg,4.0,4.0,Sunderland,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.03,0.03,0.03,0.03,0.03
M,813,Angulo,5.0,5.0,Sunderland,53.85,39.15,39.15,28.05,28.05,28.05,28.05,2.08,1.65,1.53,1.24,1.08,1.22,1.21
D,814,Netz,4.5,4.5,Nott'm Forest,9.45,9.45,9.45,9.45,9.45,9.45,9.45,0.31,0.34,0.34,0.35,0.37,0.37,0.31
D,815,Disasi,4.5,4.5,West Ham,70.20,70.20,70.20,70.20,70.20,70.20,70.20,2.26,1.75,2.07,2.94,2.45,2.84,2.23
M,816,Angel,4.8,4.8,Wolves,62.70,62.70,0.00,62.70,62.70,62.70,62.70,2.49,2.53,0.00,2.61,2.50,2.82,2.73
F,817,Armstrong,5.4,5.4,Wolves,33.60,33.60,0.00,33.60,33.60,33.60,33.60,1.41,1.42,0.00,1.48,1.39,1.54,1.57
F,818,Wilson,4.5,4.5,Spurs,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.04,0.03,0.03,0.03,0.03,0.03,0.03
D,819,Shield,4.0,4.0,Brentford,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.03,0.03,0.03,0.03,0.03
