Pos,ID,Name,BV,SV,Team,6_xMins,7_xMins,8_xMins,9_xMins,10_xMins,11_xMins,12_xMins,13_xMins,14_xMins,15_xMins,16_xMins,17_xMins,6_Pts,7_Pts,8_Pts,9_Pts,10_Pts,11_Pts,12_Pts,13_Pts,14_Pts,15_Pts,16_Pts,17_Pts
M,237,Enzo,6.7,6.7,Chelsea,82.95,82.95,82.95,82.95,82.95,82.95,82.95,82.95,82.95,82.95,82.95,82.95,4.30,4.08,4.04,4.37,3.86,4.36,4.10,3.35,3.84,3.89,4.07,3.52
M,238,Estêvão,6.5,6.5,Chelsea,73.80,73.80,67.20,57.75,57.75,57.75,57.75,57.75,57.75,57.75,57.75,57.75,3.86,3.42,3.24,3.40,2.76,3.48,3.17,2.52,2.88,2.74,2.93,2.60
M,239,Gittens,6.2,6.2,Chelsea,36.45,36.45,30.60,23.55,23.55,23.55,23.55,23.55,23.55,23.55,23.55,23.55,1.99,1.75,1.56,1.44,1.18,1.45,1.34,1.10,1.26,1.20,1.25,1.13
M,240,Nkunku,5.9,5.9,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,241,Caicedo,5.6,5.6,Chelsea,84.90,84.90,84.90,84.90,84.90,84.90,84.90,84.90,84.90,84.90,84.90,84.90,3.57,3.65,3.40,3.65,3.69,3.74,3.68,3.49,3.79,3.56,3.92,3.49
M,242,Dewsbury-Hall,5.0,5.0,Everton,79.50,79.50,79.50,79.50,79.50,79.50,79.50,79.50,79.50,79.50,79.50,79.50,4.08,3.56,2.97,3.72,3.64,3.60,3.29,3.67,3.46,3.68,3.39,3.14
M,243,George,4.9,4.9,Chelsea,32.25,32.25,25.95,8.25,8.25,8.25,8.25,8.25,8.25,8.25,8.25,8.25,1.69,1.49,1.29,0.48,0.41,0.49,0.46,0.38,0.43,0.42,0.43,0.39
M,244,Lavia,4.9,4.9,Chelsea,8.70,8.70,8.70,8.70,8.70,8.70,8.70,8.70,8.70,8.70,8.70,8.70,0.31,0.31,0.30,0.33,0.32,0.33,0.32,0.30,0.32,0.31,0.32,0.30
M,245,Mudryk,5.0,5.0,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,246,Andrey Santos,4.5,4.5,Chelsea,20.10,20.10,20.10,20.10,20.10,20.10,20.10,20.10,20.10,20.10,20.10,20.10,0.98,0.91,0.92,1.05,0.92,1.05,1.00,0.85,0.95,0.92,0.98,0.87
M,247,D.Essugo,4.4,4.4,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,248,Paez,4.5,4.5,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,249,João Pedro,7.8,7.8,Chelsea,75.60,75.60,75.60,75.60,75.60,75.60,75.60,75.60,75.60,75.60,75.60,75.60,4.69,4.12,4.28,5.06,3.97,5.07,4.59,3.58,4.20,3.97,4.33,3.73
F,250,Delap,6.2,6.2,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,251,N.Jackson,6.5,6.5,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,252,Marc Guiu,4.3,4.3,Chelsea,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,0.45,0.39,0.41,0.49,0.40,0.49,0.45,0.36,0.42,0.40,0.42,0.38
G,253,Henderson,5.0,5.0,Crystal Palace,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,2.83,3.16,3.32,2.29,3.66,3.21,3.33,3.43,3.51,3.05,2.84,3.31
G,254,Benitez,4.0,4.0,Crystal Palace,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.03
G,255,Matthews,4.0,4.0,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,256,Muñoz,5.6,5.6,Crystal Palace,87.00,87.00,87.00,87.00,87.00,87.00,87.00,87.00,87.00,87.00,87.00,87.00,3.53,3.77,4.34,2.82,4.41,3.95,4.20,3.83,4.46,3.61,3.56,4.00
D,257,Lacroix,5.1,5.1,Crystal Palace,85.20,85.20,85.20,85.20,85.20,85.20,85.20,85.20,85.20,85.20,85.20,85.20,3.49,4.33,4.67,2.76,4.34,3.93,4.93,3.92,4.35,4.16,3.31,3.95
D,258,Mitchell,5.0,5.0,Crystal Palace,79.20,79.20,79.20,79.20,79.20,79.20,79.20,79.20,79.20,79.20,79.20,79.20,2.76,3.52,3.75,2.29,3.97,3.49,3.78,3.43,4.07,3.36,2.83,3.70
D,259,Sosa,4.9,4.9,Crystal Palace,19.05,19.05,19.05,19.05,19.05,19.05,19.05,19.05,19.05,19.05,19.05,19.05,0.69,0.75,0.81,0.61,0.86,0.79,0.83,0.79,0.86,0.76,0.70,0.80
D,260,Guéhi,4.7,4.7,Crystal Palace,86.85,86.85,86.85,86.85,86.85,86.85,86.85,86.85,86.85,86.85,86.85,86.85,2.91,3.80,4.01,2.26,3.90,3.30,4.28,3.41,3.92,3.62,2.75,3.56
D,261,Richards,4.5,4.5,Crystal Palace,83.70,83.70,83.70,83.70,83.70,83.70,83.70,83.70,83.70,83.70,83.70,83.70,3.20,3.99,4.26,2.51,3.91,3.47,4.47,3.55,3.95,3.83,2.95,3.58
D,262,Chadi Riad,4.0,4.0,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,263,Clyne,4.0,4.0,Crystal Palace,22.05,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,0.87,0.83,0.87,0.63,0.83,0.77,0.90,0.77,0.83,0.82,0.70,0.79
D,264,Holding,4.0,4.0,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,265,Kporha,4.0,4.0,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,266,Eze,7.5,7.5,Arsenal,66.75,63.90,58.20,58.20,58.20,58.20,58.20,58.20,58.20,58.20,58.20,58.20,3.48,4.22,3.08,3.39,3.55,3.48,3.42,2.85,3.61,3.11,3.88,3.03
M,267,Sarr,6.4,6.4,Crystal Palace,49.95,81.15,81.15,81.15,81.15,81.15,81.15,81.15,81.15,81.15,81.15,0.00,2.54,3.98,4.60,3.27,4.96,4.60,4.80,4.64,4.88,4.07,4.03,0.00
M,268,Doucouré,4.9,4.9,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,269,Esse,4.8,4.8,Crystal Palace,13.50,13.50,13.50,13.50,13.50,13.50,13.50,13.50,13.50,13.50,13.50,23.40,0.63,0.62,0.70,0.55,0.73,0.69,0.69,0.69,0.71,0.63,0.64,1.13
M,270,Hughes,4.9,4.9,Crystal Palace,60.15,57.45,57.45,57.45,57.45,57.45,57.45,57.45,57.45,57.45,57.45,57.45,2.36,2.24,2.15,1.71,2.34,2.07,2.19,2.20,2.15,2.11,2.12,2.07
M,271,Kamada,5.0,5.0,Crystal Palace,67.35,50.70,50.70,50.70,50.70,50.70,50.70,50.70,50.70,50.70,50.70,72.90,2.61,2.03,2.24,1.72,2.39,2.22,2.38,2.24,2.34,2.07,2.03,3.05
M,272,Lerma,4.9,4.9,Crystal Palace,34.05,25.50,25.50,25.50,25.50,25.50,25.50,25.50,25.50,25.50,25.50,25.50,1.33,0.98,0.96,0.82,1.03,0.93,0.96,0.97,0.96,0.94,0.95,0.94
M,273,Wharton,5.0,5.0,Crystal Palace,65.70,68.40,68.40,68.40,68.40,68.40,68.40,68.40,68.40,68.40,68.40,68.40,2.90,2.96,3.14,2.39,3.35,2.95,3.15,3.02,3.09,2.97,2.89,2.90
M,274,Agbinone,4.5,4.5,Crystal Palace,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
M,275,Ahamada,4.4,4.4,Crystal Palace,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,0.06,0.06,0.06,0.05,0.07,0.06,0.06,0.06,0.06,0.06,0.06,0.06
M,276,Devenny,4.5,4.5,Crystal Palace,27.15,27.15,27.15,27.15,27.15,27.15,27.15,27.15,27.15,27.15,27.15,44.70,1.14,1.13,1.24,1.01,1.32,1.25,1.26,1.24,1.27,1.14,1.13,1.93
M,277,Ebiowei,4.5,4.5,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,278,J.Rak-Sakyi,4.4,4.4,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,279,M.França,4.5,4.5,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,280,Ozoh,4.5,4.5,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,281,Rodney,4.5,4.5,Crystal Palace,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
M,282,Umeh,4.5,4.5,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,283,Mateta,7.6,7.6,Crystal Palace,77.85,77.85,77.85,77.85,77.85,77.85,77.85,77.85,77.85,77.85,77.85,77.85,3.97,3.97,4.71,3.32,4.95,4.62,4.71,4.66,4.83,4.06,4.09,4.37
F,284,Nketiah,5.4,5.4,Crystal Palace,28.35,28.35,28.35,28.35,28.35,28.35,28.35,28.35,28.35,28.35,28.35,37.65,1.41,1.38,1.57,1.20,1.66,1.59,1.60,1.59,1.61,1.46,1.41,1.93
F,285,Édouard,5.0,5.0,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,286,Marsh,4.5,4.5,Crystal Palace,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
G,287,Pickford,5.5,5.5,Everton,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,4.10,4.05,2.66,3.74,3.78,3.99,3.22,3.74,3.15,4.05,2.94,3.23
G,288,Travers,4.4,4.4,Everton,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.04,0.04,0.03,0.03,0.04,0.04,0.03,0.03,0.03,0.04,0.03,0.03
G,289,Tyrer,4.0,4.0,Everton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,290,Branthwaite,5.3,5.3,Everton,0.00,19.65,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,0.00,1.00,2.78,3.94,4.41,4.56,3.68,3.76,3.96,4.18,3.37,3.21
D,291,Tarkowski,5.5,5.5,Everton,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,4.88,4.63,3.08,4.20,4.69,4.74,3.90,4.16,4.17,4.45,3.66,3.49
D,292,Mykolenko,4.9,4.9,Everton,76.05,76.05,76.05,76.05,76.05,76.05,76.05,76.05,76.05,76.05,76.05,76.05,3.67,3.23,2.27,3.13,3.48,3.41,2.69,3.01,2.89,3.45,2.53,2.61
D,293,O'Brien,5.0,5.0,Everton,85.20,85.20,85.20,85.20,85.20,85.20,85.20,85.20,85.20,85.20,85.20,85.20,3.64,3.27,2.27,3.23,3.62,3.48,2.75,3.16,2.88,3.45,2.49,2.62
D,294,Coleman,4.4,4.4,Everton,10.05,10.05,10.05,10.05,10.05,10.05,10.05,10.05,10.05,10.05,10.05,10.05,0.42,0.41,0.35,0.40,0.42,0.42,0.38,0.39,0.38,0.41,0.36,0.36
D,295,Keane,4.5,4.5,Everton,84.45,75.90,12.75,12.75,12.75,12.75,12.75,12.75,12.75,12.75,12.75,12.75,4.06,3.57,0.44,0.54,0.56,0.59,0.52,0.53,0.55,0.55,0.49,0.47
D,296,Patterson,4.4,4.4,Everton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,297,Dixon,4.0,4.0,Everton,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,0.09,0.09,0.07,0.09,0.09,0.09,0.08,0.08,0.08,0.09,0.08,0.08
M,299,Ndiaye,6.5,6.5,Everton,78.45,78.45,80.25,78.45,78.45,78.45,78.45,78.45,78.45,78.45,78.45,0.00,5.46,4.64,3.82,4.90,4.85,4.64,4.46,4.49,4.37,4.79,4.23,0.00
M,300,McNeil,5.7,5.7,Everton,28.50,28.50,28.50,28.50,28.50,28.50,28.50,28.50,28.50,28.50,28.50,31.65,1.61,1.47,1.24,1.43,1.44,1.39,1.34,1.36,1.32,1.46,1.27,1.36
M,301,Alcaraz,5.3,5.3,Everton,33.45,33.45,69.60,33.45,33.45,33.45,33.45,33.45,33.45,33.45,33.45,66.75,1.74,1.54,2.48,1.53,1.55,1.54,1.43,1.47,1.43,1.59,1.37,2.47
M,302,Gana,5.4,5.4,Everton,80.10,80.10,80.10,80.10,80.10,80.10,80.10,80.10,80.10,80.10,80.10,0.00,3.64,3.06,3.00,3.60,3.07,3.21,3.19,3.26,3.29,3.30,3.28,0.00
M,303,Garner,5.0,5.0,Everton,77.85,77.85,77.85,77.85,77.85,77.85,77.85,77.85,77.85,77.85,77.85,79.80,3.54,2.94,2.78,3.43,3.00,3.08,3.02,3.06,3.10,3.15,3.08,2.85
M,304,Iroegbunam,4.9,4.9,Everton,45.00,35.70,26.40,26.40,26.40,26.40,26.40,26.40,26.40,26.40,26.40,51.00,1.76,1.19,0.86,0.96,0.89,0.90,0.90,0.91,0.91,0.92,0.89,1.65
M,305,Armstrong,4.5,4.5,Everton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,306,Bates,4.5,4.5,Everton,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
M,307,Ebere,4.5,4.5,Everton,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
M,308,Heath,4.5,4.5,Everton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,309,Metcalfe,4.5,4.5,Everton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,310,Barry,5.8,5.8,Everton,39.15,39.15,39.15,39.15,39.15,39.15,39.15,39.15,39.15,39.15,39.15,39.15,2.29,1.98,1.65,1.98,1.97,1.97,1.81,1.84,1.81,2.04,1.70,1.64
F,311,Beto,5.4,5.4,Everton,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,59.70,3.38,2.92,2.38,2.95,2.95,2.93,2.65,2.73,2.70,3.11,2.48,2.40
F,312,Y.Chermiti,4.9,4.9,Everton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,313,Sherif,4.4,4.4,Everton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,314,Leno,5.0,5.0,Fulham,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,3.09,3.00,3.15,3.06,3.93,3.46,3.99,2.97,3.11,3.85,3.75,3.79
G,315,Benda,4.0,4.0,Fulham,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,316,Robinson,5.0,5.0,Fulham,52.35,52.35,52.35,52.35,52.35,52.35,52.35,52.35,52.35,52.35,52.35,52.35,1.95,1.84,1.81,1.81,2.87,2.19,2.73,2.06,1.75,2.20,2.43,2.33
D,317,Andersen,4.5,4.5,Fulham,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,3.55,3.47,3.31,3.43,5.19,4.30,4.18,3.56,2.91,3.70,4.16,4.08
D,318,Bassey,4.5,4.5,Fulham,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,0.00,3.01,2.92,2.80,2.87,4.62,3.81,3.99,2.92,2.46,3.33,3.71,0.00
D,319,Castagne,4.4,4.4,Fulham,19.65,19.65,19.65,19.65,19.65,19.65,19.65,19.65,19.65,19.65,19.65,19.65,0.74,0.71,0.68,0.70,0.89,0.78,0.88,0.74,0.68,0.78,0.83,0.82
D,320,Diop,4.4,4.4,Fulham,20.85,20.85,20.85,20.85,20.85,20.85,20.85,20.85,20.85,20.85,20.85,35.70,0.76,0.75,0.72,0.73,0.91,0.82,0.85,0.75,0.71,0.79,0.82,1.51
D,321,J.Cuenca,4.4,4.4,Fulham,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,73.65,0.40,0.39,0.38,0.39,0.49,0.44,0.45,0.39,0.37,0.42,0.44,3.21
D,322,Tete,4.5,4.5,Fulham,82.20,82.20,82.20,82.20,82.20,82.20,82.20,82.20,82.20,82.20,82.20,82.20,3.05,2.94,2.78,2.83,4.37,3.48,4.19,3.24,2.74,3.47,3.85,3.71
M,324,Iwobi,6.5,6.5,Fulham,75.30,69.90,69.90,69.90,69.90,69.90,69.90,69.90,69.90,69.90,69.90,0.00,3.50,3.19,2.94,3.00,3.87,3.14,3.86,3.25,3.08,3.45,3.61,0.00
M,325,Smith Rowe,5.8,5.8,Fulham,26.55,26.55,26.55,26.55,26.55,26.55,26.55,26.55,26.55,26.55,26.55,26.55,1.30,1.26,1.17,1.17,1.49,1.22,1.47,1.25,1.23,1.33,1.37,1.37
M,326,Adama,5.3,5.3,Fulham,29.55,29.55,29.55,29.55,29.55,29.55,29.55,29.55,29.55,29.55,29.55,45.00,1.40,1.37,1.26,1.28,1.62,1.33,1.57,1.35,1.33,1.46,1.49,2.20
M,327,Andreas,5.3,5.3,Fulham,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,328,Sessegnon,5.4,5.4,Fulham,58.35,58.35,58.35,58.35,58.35,58.35,58.35,58.35,58.35,58.35,58.35,58.35,2.10,2.09,2.00,2.03,2.51,2.17,2.38,2.26,2.00,2.20,2.25,2.28
M,329,Wilson,5.4,5.4,Fulham,55.35,55.35,55.35,55.35,55.35,55.35,55.35,55.35,55.35,55.35,55.35,68.40,2.66,2.60,2.41,2.45,3.26,2.61,3.21,2.65,2.59,2.86,2.97,3.67
M,330,Berge,5.0,5.0,Fulham,80.70,80.70,80.70,80.70,80.70,80.70,80.70,80.70,80.70,80.70,80.70,80.70,3.05,3.00,3.04,2.93,3.83,3.04,3.24,3.35,2.69,3.00,3.15,3.18
M,331,Cairney,4.9,4.9,Fulham,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,0.58,0.57,0.54,0.55,0.65,0.55,0.63,0.58,0.56,0.59,0.61,0.61
M,332,Lukić,5.0,5.0,Fulham,77.10,77.10,77.10,77.10,77.10,77.10,77.10,77.10,77.10,77.10,77.10,77.10,2.90,2.89,2.87,2.76,3.65,2.94,3.16,3.18,2.63,2.90,3.02,3.08
M,333,Godo,4.5,4.5,Fulham,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,334,Harris,4.5,4.5,Fulham,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,335,King,4.5,4.5,Fulham,67.80,67.80,67.80,67.80,67.80,67.80,67.80,67.80,67.80,67.80,67.80,67.80,2.85,2.80,2.70,2.69,3.48,2.81,3.37,2.78,2.75,3.06,3.16,3.19
M,336,Reed,4.4,4.4,Fulham,11.55,11.55,11.55,11.55,11.55,11.55,11.55,11.55,11.55,11.55,11.55,11.55,0.43,0.43,0.42,0.42,0.48,0.43,0.46,0.44,0.43,0.44,0.45,0.45
F,337,Raúl,6.3,6.3,Fulham,31.95,31.95,31.95,31.95,31.95,31.95,31.95,31.95,31.95,31.95,31.95,31.95,1.86,1.79,1.60,1.67,2.21,1.70,2.17,1.75,1.75,1.95,2.01,2.02
F,338,Muniz,5.5,5.5,Fulham,74.70,74.70,74.70,74.70,74.70,74.70,74.70,74.70,74.70,74.70,74.70,74.70,3.61,3.55,3.19,3.28,4.34,3.37,4.37,3.50,3.49,3.88,4.03,4.04
G,339,Meslier,4.4,4.4,Leeds United,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,340,Cairns,4.0,4.0,Leeds United,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,341,Darlow,4.0,4.0,Leeds United,89.10,81.00,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,3.11,2.77,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03
D,342,Bogle,4.5,4.5,Leeds United,79.50,82.80,82.80,82.80,82.80,82.80,82.80,82.80,82.80,82.80,82.80,82.80,3.09,3.06,3.56,3.68,2.48,2.85,3.18,1.88,2.60,2.31,3.08,3.21
D,343,Struijk,4.5,4.5,Leeds United,84.75,84.75,84.75,84.75,84.75,84.75,84.75,84.75,84.75,84.75,84.75,84.75,3.54,2.96,3.49,3.47,2.72,3.10,3.11,2.05,2.52,2.59,3.16,3.40
D,347,Gudmundsson,4.0,4.0,Leeds United,81.15,81.15,81.15,81.15,81.15,81.15,81.15,81.15,81.15,81.15,81.15,81.15,3.10,3.01,3.55,3.66,2.46,2.82,3.17,1.85,2.59,2.40,3.08,3.20
D,348,Rodon,4.0,4.0,Leeds United,85.65,85.65,85.65,85.65,85.65,85.65,85.65,85.65,85.65,85.65,85.65,85.65,3.59,3.00,3.58,3.45,2.82,3.17,3.22,2.15,2.60,2.70,3.21,3.40
D,349,Schmidt,4.0,4.0,Leeds United,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,350,Aaronson,5.4,5.4,Leeds United,71.25,38.70,38.70,38.70,38.70,38.70,38.70,38.70,38.70,38.70,38.70,38.70,3.27,1.73,1.82,1.93,1.64,1.64,1.78,1.49,1.64,1.59,1.68,1.74
M,351,Gnonto,5.3,5.3,Leeds United,0.00,48.90,48.90,48.90,48.90,48.90,48.90,48.90,48.90,48.90,48.90,48.90,0.00,2.23,2.32,2.52,2.03,2.13,2.28,1.88,2.08,2.01,2.22,2.22
M,352,Harrison,5.3,5.3,Leeds United,22.05,22.05,22.05,22.05,22.05,22.05,22.05,22.05,22.05,22.05,22.05,22.05,1.08,1.05,1.06,1.15,0.98,1.00,1.06,0.92,1.00,0.97,1.02,1.06
M,353,James,5.3,5.3,Leeds United,41.40,51.90,51.90,51.90,51.90,51.90,51.90,51.90,51.90,51.90,51.90,51.90,2.01,2.43,2.55,2.75,2.21,2.28,2.46,2.03,2.29,2.18,2.34,2.43
M,354,Ampadu,4.9,4.9,Leeds United,79.95,79.95,79.95,79.95,79.95,79.95,79.95,79.95,79.95,79.95,79.95,79.95,2.87,3.10,2.61,3.29,2.77,2.79,2.76,2.47,2.60,3.01,3.01,3.06
M,355,Greenwood,4.9,4.9,Leeds United,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,356,Gruev,4.9,4.9,Leeds United,22.20,22.20,22.20,22.20,22.20,22.20,22.20,22.20,22.20,22.20,22.20,22.20,0.87,0.90,0.82,0.94,0.84,0.84,0.84,0.76,0.79,0.88,0.89,0.89
