Pos,Name,BV,SV,Team,34_xMins,34_Pts,35_xMins,35_Pts,36_xMins,36_Pts,37_xMins,37_Pts,38_xMins,38_Pts
M,Clarkson,4.5,4.5,Liverpool,0,0,0,0,0,0,0,0,0,0
M,Anderson,4.5,4.5,Newcastle,0,0,0,0,0,0,0,0,0,0
D,Bryan,3.9,3.9,Sheffield Utd,49,0.892,45,1.528,35,0.794,37,1.096,40,1.34
G,Grant,4.0,4.0,Man Utd,0,,0,,0,0,0,,0,
M,Anjorin,4.5,4.5,Chelsea,0,0,0,0,1,0,0,0,1,0.046
G,Langley,3.9,3.9,Newcastle,0,0,0,0,0,0,1,0.044,2,0.077
M,Cain,4.5,4.5,Liverpool,0,0,0,0,0,0,0,0,0,0
G,Carson,3.9,3.9,Man City,1,0.048,0,0,1,0.049,0,0,0,0
M,Nmecha,4.5,4.5,Man City,0,0,0,0,0,0,0,0,0,0
M,Corbeanu,4.5,4.5,Wolves,1,0.042,1,0.04,1,0.038,1,0.038,1,0.038
M,Perry,4.4,4.4,Wolves,1,0.037,2,0.072,1,0.034,1,0.035,1,0.034
M,Mancini,4.4,4.4,Burnley,2,0.077,1,0.037,2,0.078,3,0.105,3,0.122
F,Mumbongo,4.5,4.5,Burnley,6,0.298,6,0.277,5,0.255,6,0.259,7,0.364
M,Cundle,4.5,4.5,Wolves,2,0.079,2,0.077,1,0.036,2,0.074,2,0.073
D,Richards,4.0,4.0,Wolves,0,0,0,0,0,0,0,0,0,0
D,Marques,3.9,3.9,Wolves,0,0,0,0,0,0,0,0,0,0
G,Söndergaard,4.0,4.0,Wolves,0,0,0,0,1,0.037,0,0,0,0
F,Hackford,4.4,4.4,Sheffield Utd,0,,0,,0,,0,,0,
F,Huggins,4.5,4.5,Leeds,0,,0,,0,,0,,0,
D,Cresswell,4.0,4.0,Leeds,2,0.062,0,0,1,0.037,1,0.032,2,0.084
F,Diaby,4.5,4.5,West Brom,0,,0,,0,,0,,0,
D,Mbete,4.0,4.0,Man City,0,0,0,0,0,0,0,0,0,0
D,Harwood-Bellis,4.0,4.0,Man City,0,,0,,0,,0,,0,
M,Chauke,4.4,4.4,Southampton,0,0,0,0,0,0,0,0,0,0
G,Lewis,4.0,4.0,Southampton,0,,0,,0,,0,,0,
F,Cutrone,5.9,5.9,Wolves,0,,0,,0,,0,,0,
M,Tau,4.9,4.9,Brighton,0,0,0,0,0,0,1,0.042,1,0.046
M,Moder,5.0,5.0,Brighton,24,0.962,23,0.87,26,1.029,27,0.911,28,0.998
D,Lonwijk,4.0,4.0,Wolves,0,0,0,0,0,0,0,0,0,0
M,Khadra,4.5,4.5,Brighton,0,0,0,0,0,0,0,0,0,0
M,Jenks,4.5,4.5,Brighton,0,0,0,0,0,0,0,0,0,0
M,Sanders,4.5,4.5,Brighton,0,,0,,0,,0,,0,
M,Weir,4.5,4.5,Brighton,0,0,0,0,0,0,0,0,0,0
M,Ferry,4.5,4.5,Southampton,0,0,0,0,0,0,0,0,0,0
D,Tchaptchet,4.0,4.0,Southampton,1,0.028,0,0,0,0,1,0.03,1,0.028
M,Watts,4.5,4.5,Southampton,2,0.076,1,0.076,2,0.08,2,0.081,2,0.076
D,Alves,4.0,4.0,West Ham,0,0,0,0,0,0,0,0,0,0
F,Odubeko,4.5,4.5,West Ham,0,0,0,0,0,0,0,0,0,0
G,Lonergan,4.0,4.0,West Brom,0,0,0,0,0,0,1,0.038,1,0.036
M,Diallo,5.4,5.4,Man Utd,3,0.138,5,0.509,7,0,5,0.27,5,0.25
F,Mateta,5.4,5.4,Crystal Palace,3,0.134,5,0.533,5,0.265,5,0.245,5,0.216
F,Willian José,6.8,6.8,Wolves,45,2.34,36,1.784,27,1.245,29,1.366,30,1.366
M,Jankewitz,4.5,4.5,Southampton,1,0.037,1,0.075,1,0.04,1,0.04,3,0.112
M,Onyango,4.5,4.5,Everton,0,0,0,0,0,0,0,0,0,0
M,Ødegaard,5.8,5.8,Arsenal,59,2.93,58,5.246,60,0,53,2.531,59,2.744
D,Gordon,4.0,4.0,Sheffield Utd,1,0.02,0,0,0,0,0,0,0,0
M,Sanson,5.5,5.5,Aston Villa,0,,0,,0,,0,,0,
F,Diagne,6.0,6.0,West Brom,67,3.206,68,2.842,68,2.781,65,3.163,63,2.977
D,Bueno,4.0,4.0,Wolves,0,0,0,0,0,0,0,0,1,0.029
M,Devine,4.4,4.4,Spurs,0,0,0,0,0,0,0,0,0,0
F,King,5.1,5.1,Everton,9,0.461,7,0.68,12,0.655,11,0.54,11,0.446
D,Kabak,5.0,5.0,Liverpool,80,2.42,79,3.564,76,3.557,77,3.499,70,3.493
D,Davies,4.7,4.8,Liverpool,1,0.032,1,0.044,1,0.046,1,0.045,0,0
M,Yokuslu,4.5,4.5,West Brom,73,2.2,72,1.953,70,1.872,71,2.112,68,1.951
M,Finnigan,4.5,4.5,Southampton,0,0,0,0,0,0,1,0.041,1,0.039
M,Ndiaye,4.5,4.5,Sheffield Utd,2,0.068,1,0.037,1,0.034,1,0.037,1,0.038
M,Brunt,4.5,4.5,Sheffield Utd,0,0,0,0,0,0,0,0,1,0.038
D,Nartey,4.0,4.0,Burnley,1,0.031,3,0.096,6,0.174,5,0.109,5,0.204
M,Gomes,4.5,4.5,Man City,0,0,0,0,0,0,0,0,0,0
D,Daley-Campbell,4.0,4.0,Leicester,0,0,0,0,0,0,0,0,0,0
M,Leshabela,4.4,4.4,Leicester,1,0.038,1,0.076,0,0,1,0.034,1,0.037
G,McGill,3.9,3.9,Brighton,0,0,0,0,0,0,0,0,1,0.038
D,Karbownik,4.5,4.5,Brighton,2,0.068,3,0.111,3,0.111,4,0.095,6,0.176
M,Caicedo,5.0,5.0,Brighton,0,0,0,0,0,0,0,0,0,0
F,Maja,5.2,5.3,Fulham,52,2.06,44,2.464,46,2.365,46,1.947,45,2.58
F,Scarlett,4.5,4.5,Spurs,0,0,0,0,0,0,0,0,0,0
F,Gelhardt,4.5,4.5,Leeds,0,,0,,0,,0,,0,
