Pos,Name,BV,SV,Team,33_xMins,33_Pts,34_xMins,34_Pts,35_xMins,35_Pts,36_xMins,36_Pts,37_xMins,37_Pts
G,Langley,3.9,3.9,Newcastle,0,,0,,0,,0,,0,
M,Cain,4.5,4.5,Liverpool,0,0,0,0,0,0,0,0,0,0
G,Carson,3.9,3.9,Man City,0,0,0,0,0,0,0,0,0,0
M,Nmecha,4.5,4.5,Man City,0,0,0,0,0,0,0,0,0,0
M,Corbeanu,4.5,4.5,Wolves,2,0.088,1,0.042,2,0.08,1,0.038,1,0.039
M,Perry,4.4,4.4,Wolves,2,0.077,2,0.074,2,0.072,1,0.034,1,0.035
M,Mancini,4.4,4.4,Burnley,1,0.036,1,0.037,2,0.073,1,0.039,2,0.069
F,Mumbongo,4.5,4.5,Burnley,4,0.18,5,0.235,5,0.225,5,0.251,7,0.296
M,Cundle,4.5,4.5,Wolves,3,0.125,2,0.079,1,0.038,3,0.109,1,0.037
D,Richards,4.0,4.0,Wolves,0,0,0,0,0,0,0,0,0,0
D,Marques,3.9,3.9,Wolves,0,0,0,0,0,0,0,0,0,0
G,Söndergaard,4.0,4.0,Wolves,0,0,0,0,0,0,0,0,0,0
F,Hackford,4.4,4.4,Sheffield Utd,0,,0,,0,,0,,0,
F,Huggins,4.5,4.5,Leeds,0,,0,,0,,0,,0,
D,Cresswell,4.0,4.0,Leeds,2,0.052,2,0.059,1,0.029,0,0,1,0.033
F,Diaby,4.5,4.5,West Brom,0,,0,,0,,0,,0,
D,Mbete,4.0,4.0,Man City,0,0,0,0,0,0,0,0,0,0
D,Harwood-Bellis,4.0,4.0,Man City,0,0,0,,0,,0,,0,
M,Chauke,4.4,4.4,Southampton,0,0,0,0,0,0,0,0,0,0
G,Lewis,4.0,4.0,Southampton,0,0,0,,0,,0,,0,
F,Cutrone,5.9,5.9,Wolves,0,,0,,0,,0,,0,
M,Tau,4.9,4.9,Brighton,0,0,0,0,0,0,0,0,0,0
M,Moder,5.0,5.0,Brighton,20,0.851,23,0.945,25,0.948,25,0.987,28,0.948
D,Lonwijk,4.0,4.0,Wolves,0,0,0,0,0,0,0,0,0,0
M,Khadra,4.5,4.5,Brighton,0,0,0,0,0,0,0,0,0,0
M,Jenks,4.5,4.5,Brighton,0,0,0,0,0,0,0,0,0,0
M,Sanders,4.5,4.5,Brighton,0,,0,,0,,0,,0,
M,Weir,4.5,4.5,Brighton,0,0,0,0,0,0,0,0,0,0
M,Ferry,4.5,4.5,Southampton,0,0,0,0,0,0,0,0,1,0.041
D,Tchaptchet,4.0,4.0,Southampton,0,0,0,0,0,0,1,0.037,1,0.031
M,Watts,4.5,4.5,Southampton,0,0,2,0.073,2,0.149,2,0.079,3,0.12
D,Alves,4.0,4.0,West Ham,0,0,0,0,0,0,0,0,0,0
F,Odubeko,4.5,4.5,West Ham,0,0,0,0,0,0,0,0,0,0
G,Lonergan,4.0,4.0,West Brom,0,0,1,0.04,0,0,0,0,1,0.038
M,Diallo,5.4,5.4,Man Utd,4,0.21,4,0.183,4,0.403,4,0,5,0.269
F,Mateta,5.4,5.4,Crystal Palace,3,0.13,4,0.175,5,0.526,6,0.314,7,0.329
F,Willian José,6.8,6.8,Wolves,58,3.098,45,2.316,34,1.68,27,1.248,28,1.325
M,Jankewitz,4.5,4.5,Southampton,0,0,2,0.073,1,0.074,1,0.039,3,0.12
M,Onyango,4.5,4.5,Everton,0,0,0,0,0,0,0,0,0,0
M,Ødegaard,5.8,5.8,Arsenal,39,1.904,58,2.823,59,5.334,57,0,57,2.698
D,Gordon,4.0,4.0,Sheffield Utd,0,0,0,0,0,0,0,0,0,0
M,Sanson,5.5,5.5,Aston Villa,17,0.808,25,0.989,25,2.017,27,1.138,28,1.077
F,Diagne,6.0,6.0,West Brom,70,3.145,68,3.217,65,2.674,63,2.599,64,3.055
D,Bueno,4.0,4.0,Wolves,0,0,0,0,0,0,0,0,0,0
M,Devine,4.4,4.4,Spurs,0,0,0,0,0,0,0,0,0,0
F,King,5.1,5.1,Everton,26,1.075,14,0.707,6,0.573,14,0.757,13,0.628
D,Kabak,5.0,5.0,Liverpool,83,4.199,80,2.434,78,3.604,79,3.719,76,3.565
D,Davies,4.8,4.8,Liverpool,0,0,0,0,0,0,0,0,1,0.046
M,Yokuslu,4.5,4.5,West Brom,81,2.254,76,2.272,75,1.998,73,1.932,75,2.187
M,Finnigan,4.5,4.5,Southampton,0,0,0,0,0,0,0,0,1,0.041
M,Ndiaye,4.5,4.5,Sheffield Utd,1,0.036,1,0.034,1,0.038,0,0,1,0.037
M,Brunt,4.5,4.5,Sheffield Utd,0,0,0,0,0,0,0,0,0,0
D,Nartey,4.0,4.0,Burnley,0,0,2,0.061,5,0.161,3,0.089,6,0.127
M,Gomes,4.5,4.5,Man City,0,0,0,0,0,0,0,0,0,0
D,Daley-Campbell,4.0,4.0,Leicester,0,0,0,0,0,0,0,0,0,0
M,Leshabela,4.4,4.4,Leicester,1,0.041,1,0.038,1,0.075,0,0,1,0.034
G,McGill,3.9,3.9,Brighton,0,0,0,0,0,0,0,0,1,0.036
D,Karbownik,4.5,4.5,Brighton,1,0.045,2,0.072,4,0.15,3,0.111,5,0.122
M,Caicedo,5.0,5.0,Brighton,0,0,0,0,0,0,0,0,0,0
F,Maja,5.3,5.3,Fulham,0,0,48,1.877,46,2.555,46,2.334,46,1.948
F,Scarlett,4.5,4.5,Spurs,0,0,0,0,0,0,0,0,0,0
F,Gelhardt,4.5,4.5,Leeds,0,,0,,0,,0,,0,
