Pos,Name,BV,SV,Team,32_xMins,32_Pts,33_xMins,33_Pts,34_xMins,34_Pts,35_xMins,35_Pts,36_xMins,36_Pts
D,Bryan,3.9,3.9,Sheffield Utd,44,1.206,34,0.984,28,0.574,17,0.637,20,0.492
G,Grant,4.0,4.0,Man Utd,0,,0,,0,,0,,0,
M,Anjorin,4.5,4.5,Chelsea,0,0,0,0,0,0,1,0.037,0,0
G,Langley,3.9,3.9,Newcastle,0,,0,,0,,0,,0,
M,Cain,4.5,4.5,Liverpool,0,0,0,0,0,0,0,0,0,0
G,Carson,3.9,3.9,Man City,0,0,0,0,0,0,0,0,0,0
M,Nmecha,4.5,4.5,Man City,0,0,0,0,0,0,0,0,0,0
M,Corbeanu,4.5,4.5,Wolves,2,0.091,2,0.088,0,0,1,0.04,0,0
M,Perry,4.5,4.5,Wolves,3,0.136,1,0.043,1,0.042,0,0,0,0
M,Mancini,4.4,4.4,Burnley,0,0,0,0,0,0,0,0,1,0.039
F,Mumbongo,4.5,4.5,Burnley,6,0.25,6,0.269,7,0.334,8,0.357,9,0.447
M,Cundle,4.5,4.5,Wolves,4,0.183,1,0.044,0,0,0,0,0,0
D,Richards,4.0,4.0,Wolves,0,0,0,0,0,0,0,0,0,0
D,Marques,3.9,3.9,Wolves,0,0,0,0,0,0,0,0,0,0
G,Söndergaard,4.0,4.0,Wolves,0,0,0,0,0,0,0,0,0,0
F,Hackford,4.4,4.4,Sheffield Utd,0,,0,,0,,0,,0,
F,Huggins,4.5,4.5,Leeds,0,0,0,0,0,0,0,0,0,0
D,Cresswell,4.0,4.0,Leeds,1,0.023,3,0.08,2,0.063,1,0.03,2,0.076
F,Diaby,4.5,4.5,West Brom,0,,0,,0,,0,,0,
D,Mbete,4.0,4.0,Man City,0,0,0,0,0,0,0,0,0,0
D,Harwood-Bellis,4.0,4.0,Man City,0,,0,0,0,,0,,0,
M,Chauke,4.4,4.4,Southampton,0,0,0,0,0,0,0,0,0,0
G,Lewis,4.0,4.0,Southampton,0,0,0,0,0,0,0,0,0,0
F,Cutrone,5.9,5.9,Wolves,0,,0,,0,,0,,0,
M,Tau,4.9,4.9,Brighton,0,0,0,0,0,0,0,0,0,0
M,Moder,5.0,5.0,Brighton,18,0.614,22,0.926,22,0.878,25,0.93,24,0.936
D,Lonwijk,4.0,4.0,Wolves,0,0,0,0,0,0,0,0,0,0
M,Khadra,4.5,4.5,Brighton,0,0,0,0,0,0,0,0,0,0
M,Jenks,4.5,4.5,Brighton,0,0,0,0,0,0,0,0,0,0
M,Sanders,4.5,4.5,Brighton,0,,0,,0,,0,,0,
M,Weir,4.5,4.5,Brighton,0,0,0,0,0,0,0,0,0,0
M,Ferry,4.5,4.5,Southampton,0,0,0,0,0,0,0,0,1,0.04
D,Tchaptchet,4.0,4.0,Southampton,0,0,0,0,0,0,0,0,0,0
M,Watts,4.5,4.5,Southampton,2,0.065,0,0,2,0.065,3,0.092,3,0.103
D,Alves,4.0,4.0,West Ham,0,0,0,0,0,0,0,0,0,0
F,Odubeko,4.5,4.5,West Ham,0,0,0,0,0,0,0,0,0,0
G,Lonergan,4.0,4.0,West Brom,0,0,0,0,0,0,1,0.035,1,0.035
M,Diallo,5.4,5.4,Man Utd,5,0.221,4,0.159,6,0.223,7,0.277,7,0.273
F,Mateta,5.4,5.4,Crystal Palace,0,0,4,0.175,4,0.164,5,0.26,5,0.25
F,Willian José,6.8,6.8,Wolves,59,3.237,40,2.152,32,1.69,21,1.06,23,1.053
M,Jankewitz,4.5,4.5,Southampton,1,0.036,0,0,2,0.073,2,0.068,3,0.117
M,Onyango,4.5,4.5,Everton,4,0.154,1,0.037,1,0.041,3,0.117,3,0.137
M,Ødegaard,5.9,5.9,Arsenal,42,2.041,56,2.66,55,2.745,54,2.914,57,2.175
D,Gordon,4.0,4.0,Sheffield Utd,1,0.029,0,0,1,0.022,0,0,1,0.026
M,Sanson,5.5,5.5,Aston Villa,16,0.57,30,1.449,29,1.167,30,1.165,29,1.28
F,Diagne,6.0,6.0,West Brom,70,2.842,67,2.966,68,3.145,64,2.587,63,2.604
D,Bueno,4.0,4.0,Wolves,0,0,0,0,0,0,0,0,0,0
M,Devine,4.4,4.4,Spurs,0,0,0,0,0,0,0,0,0,0
F,King,5.2,5.2,Everton,18,0.786,20,0.826,19,0.895,21,0.926,22,1.107
D,Kabak,5.0,5.0,Liverpool,83,3.008,80,4.124,79,2.299,78,3.549,78,3.727
D,Davies,4.8,4.8,Liverpool,0,0,0,0,0,0,1,0.045,0,0
M,Yokuslu,4.5,4.5,West Brom,78,2.055,76,2.101,76,2.219,74,1.942,75,1.954
M,Finnigan,4.5,4.5,Southampton,0,0,0,0,0,0,0,0,1,0.04
M,Ndiaye,4.5,4.5,Sheffield Utd,2,0.069,1,0.036,1,0.034,0,0,0,0
M,Brunt,4.5,4.5,Sheffield Utd,0,0,0,0,0,0,0,0,0,0
D,Nartey,4.0,4.0,Burnley,0,0,1,0.032,2,0.063,1,0.032,2,0.06
M,Gomes,4.5,4.5,Man City,0,0,0,0,0,0,0,0,0,0
D,Daley-Campbell,4.0,4.0,Leicester,2,0.1,1,0.052,0,0,0,0,0,0
M,Leshabela,4.4,4.4,Leicester,2,0.093,2,0.093,1,0.043,1,0.047,1,0.038
G,McGill,3.9,3.9,Brighton,0,0,0,0,1,0.041,1,0.042,1,0.041
D,Karbownik,4.5,4.5,Brighton,1,0.025,3,0.135,5,0.174,4,0.146,5,0.182
M,Caicedo,5.0,5.0,Brighton,0,0,0,0,0,0,0,0,0,0
F,Maja,5.3,5.3,Fulham,42,1.803,0,0,38,1.537,40,2.168,41,2.041
F,Scarlett,4.5,4.5,Spurs,0,0,0,0,0,0,0,0,0,0
F,Gelhardt,4.5,4.5,Leeds,0,0,0,0,0,0,0,0,0,0
